Order,species,SCS,haploid-homo
Coleoptera,Gymnopleurus cyaneus     ,Xyp,10
Coleoptera,Gymnopleurus geoffroyi     ,Xyp,10
Coleoptera,Gymnopleurus koenigi     ,Xyp,10
Coleoptera,Gymnopleurus miliaris,Xyp,18
Coleoptera,Gymnopleurus mundus,Xyp,7
Coleoptera,Gymnopleurus parvus,Xyp,9
Coleoptera,Gymnopleurus situs,Xyp,9
Coleoptera,Gymnopleurus situs,Xyp,9
Coleoptera,Gymnopleurus sturmi     ,XY,10
Coleoptera,Gynandrobrotica lepida     ,XO,9
Coleoptera,Gynandrobrotica nigrofasciata     ,XO,9
Coleoptera,Gynandrobrotica sp. 1    ,XO,7
Coleoptera,Gynandrobrotica variabilis     ,XO,9
Coleoptera,Gyrinus caspius ,,13
Coleoptera,Gyrinus distinctus,XO,14
Coleoptera,Gyrinus distinctus ,,13
Coleoptera,Gyrinus marinus,XO,14
Coleoptera,Gyrinus minutus,XO,14
Coleoptera,Gyrinus opacus,XO,14
Coleoptera,Gyrinus paykulli,XO,14
Coleoptera,Gyrinus paykulli ,,13
Coleoptera,Gyrinus substriatus,XO,14
Coleoptera,Gyrinus substriatus ,,13
Coleoptera,Gyrinus suffriani,XO,14
Coleoptera,Gyrinus suffriani ,,13
Coleoptera,Gyrinus uritor,XO,14
Coleoptera,Habrissus longipes ,Xyp,11
Coleoptera,Haliplus flavicollis ,,15
Coleoptera,Haliplus fluviatilis ,XY,12
Coleoptera,Haliplus fulvus ,XY,18
Coleoptera,Haliplus immaculatus ,,12
Coleoptera,Haliplus lamitus ,XY,12
Coleoptera,Haliplus lineatocollis ,XY,12
Coleoptera,Haliplus lineatus ,XY,12
Coleoptera,Haliplus mucrotus ,,10
Coleoptera,Haliplus obliquus ,,12
Coleoptera,Haliplus ruficollis ,,12
Coleoptera,Haliplus sibricus ,XY,12
Coleoptera,Haliplus variegatus ,,16
Coleoptera,Haplidia etrusca     ,NeoXY,9
Coleoptera,Haplidia transversa,XY,10
Coleoptera,Haptoderus cantabricus,XO,19
Coleoptera,Haptoderus cf. nemoralis,XO,19
Coleoptera,Haptoderus sp,,18
Coleoptera,Harmonia arcuata,Xyp,8
Coleoptera,Harpalus aesculans ,XO,19
Coleoptera,Harpalus affinis ,XO,19
Coleoptera,Harpalus albanicus,,18
Coleoptera,Harpalus anxius subcylindricus ,XO,19
Coleoptera,Harpalus atratus ,XO,19
Coleoptera,Harpalus attenuatus ,XO,19
Coleoptera,Harpalus compar ,XO,19
Coleoptera,Harpalus contemptus ,XO,19
Coleoptera,Harpalus decipiens ,XO,19
Coleoptera,Harpalus dimidiatus ,XO,18
Coleoptera,Harpalus distinguendus ,XO,19
Coleoptera,Harpalus ebeninus ,XO,19
Coleoptera,Harpalus faunus ,NeoXY,16
Coleoptera,Harpalus honestus ,XO,19
Coleoptera,Harpalus indicola ,XO,19
Coleoptera,Harpalus lethierryi aeculanus,XO,19
Coleoptera,Harpalus microthorax,XO,19
Coleoptera,Harpalus neglectus ,XO,19
Coleoptera,Harpalus oblitus patruelis ,XO,19
Coleoptera,Harpalus opacipennis ,XO,19
Coleoptera,Harpalus pennsylvanicus ,XO,19
Coleoptera,Harpalus pygmaeus,,19
Coleoptera,Harpalus rubripes ,XO,19
Coleoptera,Harpalus rufipes,XO,19
Coleoptera,Harpalus serripes ,XO,19
Coleoptera,Harpalus serripes ,XO,20
Coleoptera,Harpalus sp,XY,19
Coleoptera,Harpalus sp. ,XY,19
Coleoptera,Harpalus sulphuripes ,XO,19
Coleoptera,Harpalus tridens ,XO,19
Coleoptera,Harpalus wagnerii ,XY,15
Coleoptera,Hegeter amaroides     ,Xyp,10
Coleoptera,Hegeter brevicollis     ,Xyp,10
Coleoptera,Hegeter costipennis     ,Xyp,10
Coleoptera,Hegeter fernandezi     ,Xyp,10
Coleoptera,Hegeter grancanariensis     ,Xyp,10
Coleoptera,Hegeter lateralis     ,Xyp,10
Coleoptera,Hegeter politus     ,Xyp,10
Coleoptera,Hegeter tenuipunctatus     ,Xyp,10
Coleoptera,Hegeter transversus     ,Xyp,10
Coleoptera,Hegeter tristis     ,Xyp,10
Coleoptera,Heikertingerella brevitarsis     ,XXYY,12
Coleoptera,Heikertingerella sp. 1    ,NeoXY,10
Coleoptera,Heikertingerella sp. 2    ,XXYY,9
Coleoptera,Heikertingerella sp. 3    ,XXYY,9
Coleoptera,Heilipodus erythropus     ,Xyp,15
Coleoptera,Heilipodus scaber     ,XpneoXneoYyp,15
Coleoptera,Heilipodus scabripennis     ,neoXpneoXneoYyp,15
Coleoptera,Heilipodus sp.,,14
Coleoptera,Heilipus tremolerasi     ,neoXpneoYyp,15
Coleoptera,Heilipus tremolerasi     ,Xyp,15
Coleoptera,Heilipus wiedemanni     ,Xyp,11
Coleoptera,Heilipus wiedemanni     ,Xyp,15
Coleoptera,Heliocopris bucephalus     ,XY,10
Coleoptera,Heliocopris gigas     ,Xyp,10
Coleoptera,Heliscus tropicus     ,XY,17
Coleoptera,Helocassis clavata     ,XY,9
Coleoptera,Helocassis clavata     ,Xyp,9
Coleoptera,Helochares lividus,Xyp,9
Coleoptera,Helochares obscurus,Xy,9
Coleoptera,Helochares punctatus,Xyp,9
Coleoptera,Helochares sauteri,Xy,9
Coleoptera,Helocombus bifidus     ,Xyp,9
Coleoptera,Helophorus aequalis,,9
Coleoptera,Helophorus aquaticus     ,,9
Coleoptera,Helophorus atlantis,XY,11
Coleoptera,Helophorus brevipalpis,,11
Coleoptera,Helophorus calpensis,XY,11
Coleoptera,Helophorus grandis,,9
Coleoptera,Helophorus lamicola,Xyp,11
Coleoptera,Helophorus maritimus,,9
Coleoptera,Helophorus minutus,XY,11
Coleoptera,Helophorus oblongus     ,,9
Coleoptera,Helophorus occidentalis,,9
Coleoptera,Helophorus paraminutus,XY,11
Coleoptera,Helophorus ser,Xyp,11
Coleoptera,Helophorus yangae,Xyp,11
Coleoptera,Hemerus sp. 1    ,Xyp,11
Coleoptera,Hemipyxis sp. 1    ,XY,12
Coleoptera,Hemirrhipus lineatus     ,NeoXY,5
Coleoptera,Henicotherus porteri,,14
Coleoptera,Henosepilachna argus,Xyp,9
Coleoptera,Henosepilachna chrysomeli F. x Epilach capensis Thunb.,,9
Coleoptera,Henosepilachna dodecastigma,Xyr,7
Coleoptera,Henosepilachna dodecastigma,Xyp,10
Coleoptera,Henosepilachna nipponica     ,Xyr,10
Coleoptera,Henosepilachna orientalis     ,,9
Coleoptera,Henosepilachna pustulosa     ,XY,10
Coleoptera,Henosepilachna pustulosa     ,Xyp,10
Coleoptera,Henosepilachna septima     ,Xyp,10
Coleoptera,Henosepilachna vigintioctomaculata     ,XY,9
Coleoptera,Henosepilachna vigintioctomaculata     ,XY,10
Coleoptera,Henosepilachna vigintioctomaculata     ,Xyp,10
Coleoptera,Henosepilachna vigintioctomaculata nipponica    ,Xyp,10
Coleoptera,Henosepilachna vigintioctomaculata x pustulosa   ,Xyp,10
Coleoptera,Henosepilachna vigintioctopunctata     ,XY,9
Coleoptera,Henosepilachna vigintioctopunctata     ,Xyp,9
Coleoptera,Henosepilachna vigintioctopunctata     ,Xyp,9
Coleoptera,Henosepilachna yasutomii,Xy,10
Coleoptera,Hermaeophaga cicatrix     ,XXY,9
Coleoptera,Hermaeophaga ruficollis     ,XY,8
Coleoptera,Heterocrepidius mendex,,11
Coleoptera,Heteroderes lenis     ,XO,9
Coleoptera,Heteroderes macroderes     ,XO,9
Coleoptera,Heteroderes macroderes     ,XO,10
Coleoptera,Heteroderes modestus     ,XO,9
Coleoptera,Heteroderes sericeus     ,XO,9
Coleoptera,Hilarocassis exclamationis     ,Xyc,17
Coleoptera,Hilarocassis exclamationis     ,Xyp,17
Coleoptera,Hilaus sp. 1    ,Xyp,9
Coleoptera,Hilaus sp. 1    ,Xyp,10
Coleoptera,Hilaus sp. 1    ,Xyp,11
Coleoptera,Hilaus sp. 1    ,Xyp,12
Coleoptera,Himatismus fasciculatus     ,Xyp,10
Coleoptera,Hippodamia convergens     ,Xyp,10
Coleoptera,Hippodamia parenthesis     ,Xyp,10
Coleoptera,Hippodamia quinquesigta ambigua    ,Xyp,10
Coleoptera,Hippodamia quinquesigta punctulata    ,Xyp,10
Coleoptera,Hippodamia sinuata     ,Xyp,10
Coleoptera,Hippodamia sp.     ,Xyp,10
Coleoptera,Hippodamia tibialis tibialis    ,Xyp,10
Coleoptera,Hippodamia tridecimpunctata     ,Xyp,10
Coleoptera,Hispa armigera     ,XY,6
Coleoptera,Hispa armigera     ,XY,9
Coleoptera,Hispa atra     ,Xyp,8
Coleoptera,Hister sp.     ,Xyp,13
Coleoptera,Holotrichia longipennis     ,Xyp,9
Coleoptera,Holotrichia problematica,Xyp,10
Coleoptera,Holotrichia serrata     ,Xyp,10
Coleoptera,Homaloplia ruricola,XO,10
Coleoptera,Homoschema nigriventre     ,XY,4
Coleoptera,Homoschema obesum     ,XXY,6
Coleoptera,Hoplia communis     ,,10
Coleoptera,Hoplia uniformis,XY,10
Coleoptera,Hoplobrachium asperipenne     ,Xyp,11
Coleoptera,Hoplobrachium dentipes     ,Xyp,11
Coleoptera,Hoppingiana hudsonica     ,Xyp,7
Coleoptera,Horelophus walkeri ,Xy,9
Coleoptera,Hybosorus orientalis     ,Xyp,10
Coleoptera,Hydaticus decorus ,,20
Coleoptera,Hydaticus fabricii ,XO,21
Coleoptera,Hydaticus leander ,XO,23
Coleoptera,Hydaticus luczonicus ,XO,21
Coleoptera,Hydaticus vittatus ,XO,21
Coleoptera,Hydaticus vittatus ,XO,23
Coleoptera,Hydrobius arcticus ,Xy,9
Coleoptera,Hydrobius fuscipes ,Xyp,9
Coleoptera,Hydrobius pui ,Xy,9
Coleoptera,Hydrobius rottenbergii ,Xy,9
Coleoptera,Hydrobius subrotundus ,Xy,9
Coleoptera,Hydrochara caraboides ,Xy,15
Coleoptera,Hydrochara flavipes ,Xyp,15
Coleoptera,Hydrophilus acuminatus ,Xy,15
Coleoptera,Hydrophilus indicus ,Xyp,15
Coleoptera,Hydrophilus olivaceus,XO,15
Coleoptera,Hydrophilus piceus ,Xyp,15
Coleoptera,Hydrophilus pistaceus ,Xy,15
Coleoptera,Hydrophilus triangularis ,Xyp,15
Coleoptera,Hydroporus humilis ,,17
Coleoptera,Hydrothassa glabra     ,Xyp,17
Coleoptera,Hydrovatus cuspidatus ,,16
Coleoptera,Hygrobia hermanni,,18
Coleoptera,Hylastes angustatus     ,,13
Coleoptera,Hylastes ater     ,,13
Coleoptera,Hylastes cunicularius     ,,13
Coleoptera,Hylastes varius     ,,13
Coleoptera,Hylobius abietis     ,Xyp,11
Coleoptera,Hylobius abietis haroldi    ,Xyp,11
Coleoptera,Hylobius albosparsus     ,Xyp,20
Coleoptera,Hylobius aliradicis     ,Xyp,11
Coleoptera,Hylobius congener     ,Xyp,11
Coleoptera,Hylobius cribripennis     ,Xyp,18
Coleoptera,Hylobius desbrochersi     ,Xyp,18
Coleoptera,Hylobius elongatus     ,Xyp,24
Coleoptera,Hylobius exculptus     ,Xyp,14
Coleoptera,Hylobius freyi (=exculptus)    ,Xyp,14
Coleoptera,Hylobius galloisi     ,Xyp,18
Coleoptera,Hylobius gebleri     ,Xyp,11
Coleoptera,Hylobius gigas     ,Xyp,18
Coleoptera,Hylobius insularis     ,,25
Coleoptera,Hylobius pales     ,Xyp,11
Coleoptera,Hylobius perforatus     ,Xyp,18
Coleoptera,Hylobius piceus     ,Xyp,20
Coleoptera,Hylobius pinicola     ,Xyp,20
Coleoptera,Hylobius pistri     ,Xyp,11
Coleoptera,Hylobius pistri karafutoensis    ,Xyp,11
Coleoptera,Hylobius radicis     ,,11
Coleoptera,Hylobius warreni     ,Xyp,16
Coleoptera,Hylocrinua sp.     ,Xyp,10
Coleoptera,Hylurgops glabratus     ,,13
Coleoptera,Hylurgops palliatus     ,,13
Coleoptera,Hylurgops pinifex     ,Xyp,15
Coleoptera,Hypera elongata     ,Xyp,11
Coleoptera,Hypera medicaginis     ,Xyp,11
Coleoptera,Hypera mongolicus     ,,11
Coleoptera,Hypera nigrirostris     ,Xyp,11
Coleoptera,Hypera postica     ,Xyp,11
Coleoptera,Hypera punctata     ,NeoXY,10
Coleoptera,Hypera rumicus     ,Xyp,11
Coleoptera,Hypera viciae ,Xyp,11
Coleoptera,Hypera viciae     ,Xyp,11
Coleoptera,Hyperaspis 4-oculata     ,Xy,7
Coleoptera,Hyperaspis annexa     ,,7
Coleoptera,Hyperaspis bigemita     ,Xy,7
Coleoptera,Hyperaspis billoti     ,,8
Coleoptera,Hyperaspis binotata     ,,7
Coleoptera,Hyperaspis cincta     ,Xy,7
Coleoptera,Hyperaspis congressis     ,,7
Coleoptera,Hyperaspis dissoluta dissoluta    ,Xy,7
Coleoptera,Hyperaspis donzeli     ,Xy,7
Coleoptera,Hyperaspis jucunda     ,,8
Coleoptera,Hyperaspis lateralis lateralis    ,Xy,7
Coleoptera,Hyperaspis lateralis montanica    ,,7
Coleoptera,Hyperaspis notatula     ,Xy,7
Coleoptera,Hyperaspis paspalis     ,Xy,7
Coleoptera,Hyperaspis sp.     ,Xy,7
Coleoptera,Hyperaspis trilineata     ,Xy,7
Coleoptera,Hypermias sp. 1    ,Xyp,11
Coleoptera,Hyphasoma sp. 1    ,NeoXY,11
Coleoptera,Hypocassida subferruginea ,NeoXY,19
Coleoptera,Hypolampsis bryanti     ,XY,10
Coleoptera,Hypolampsis sp. 1    ,Xyp,11
Coleoptera,Hypolixus truncatulus     ,Xyp,11
Coleoptera,Hypolixus truncatulus     ,Xyp,22
Coleoptera,Hypomeces squamosus     ,Xyp,11
Coleoptera,Hypothenemus hamperi     ,,7
Coleoptera,Hypothenemus hamperi     ,,7
Coleoptera,Illeis cincta     ,Xyp,10
Coleoptera,Illeis indica     ,Xyp,10
Coleoptera,Ilybius aenescens ,XO,18
Coleoptera,Ilybius albarracinensis ,XO,18
Coleoptera,Ilybius ater ,XO,18
Coleoptera,Ilybius chalcotus ,,17
Coleoptera,Ilybius erichsoni ,XO,18
Coleoptera,Ilybius fenestratus ,XO,18
Coleoptera,Ilybius fuliginosus ,XO,18
Coleoptera,Ilybius guttiger ,XO,18
Coleoptera,Ilybius neglectus ,,17
Coleoptera,Ilybius quadriguttatus ,XO,18
Coleoptera,Ilybius subaeneus ,XO,18
Coleoptera,Ilybius vittiger ,,17
Coleoptera,Ilybius wasastjere ,,18
Coleoptera,Indocurculio minutus     ,Xyp,12
Coleoptera,Indomecus lectus     ,Xyp,11
Coleoptera,Indomias acutipennis     ,Xyp,11
Coleoptera,Indoscitalinus achoreta,Xyp,14
Coleoptera,Ips acumitus     ,,8
Coleoptera,Ips avulsus     ,,16
Coleoptera,Ips bonseai     ,Xyp,16
Coleoptera,Ips borealis     ,,16
Coleoptera,Ips calligraphus calligraphus    ,,16
Coleoptera,Ips calligraphus ponderosae    ,,16
Coleoptera,Ips chagnoni sw.    ,Xyp,16
Coleoptera,Ips concinnus     ,Xyp,8
Coleoptera,Ips confusus     ,,16
Coleoptera,Ips cribricollis     ,Xyp,16
Coleoptera,Ips emargitus     ,Xyp,16
Coleoptera,Ips hoppingi     ,Xyp,16
Coleoptera,Ips hunteri     ,Xyp,16
Coleoptera,Ips integer     ,,16
Coleoptera,Ips interstitialis     ,Xyp,16
Coleoptera,Ips kusi     ,Xyp,16
Coleoptera,Ips latidens     ,Xyp,10
Coleoptera,Ips lecontei     ,Xyp,16
Coleoptera,Ips mexicanus     ,Xyp,8
Coleoptera,Ips montanus     ,Xyp,16
Coleoptera,Ips paraconfusus     ,,16
Coleoptera,Ips perroti     ,Xyp,16
Coleoptera,Ips pertubatus     ,,16
Coleoptera,Ips pilifrons     ,Xyp,16
Coleoptera,Ips pini     ,Xyp,15
Coleoptera,Ips pini     ,Xyp,16
Coleoptera,Ips pini (=oregonis Eichh.)   ,Xyp,16
Coleoptera,Ips plastographus maritimus    ,Xyp,16
Coleoptera,Ips plastographus plastographus    ,,16
Coleoptera,Ips sexdentatus     ,,13
Coleoptera,Ips spinifer     ,Xyp,10
Coleoptera,Ips tridens     ,Xyp,16
Coleoptera,Ips typographus     ,,13
Coleoptera,Ips typographus     ,Xyp,15
Coleoptera,Ips woodi     ,Xyp,16
Coleoptera,Isocerus balearicus     ,Xyp,10
Coleoptera,Isocopris inhiatus     ,Xyp,9
Coleoptera,Isomira quadrastriata ,Xyp,10
Coleoptera,Isomira sp. 1    ,Xyp,10
Coleoptera,Isomira variabilis ,Xyp,7
Coleoptera,Isotes multipunctata     ,XO,12
Coleoptera,Isotes quadrispilota     ,XO,19
Coleoptera,Ixalma dentipes     ,Xyp,11
Coleoptera,Jolivetia obscura,,14
Coleoptera,Julodella globithorax ,Xyp,13
Coleoptera,Julodis andreae ,NeoXY,13
Coleoptera,Julodis faldermanni ,XY,13
Coleoptera,Julodis whithilli ,NeoXY,12
Coleoptera,Jumnos ruckieri     ,NeoXY,7
Coleoptera,Kanarella sp. 1    ,Xyp,13
Coleoptera,Labidomera clivicollis     ,XO,17
Coleoptera,Labidomera clivicollis     ,XY,17
Coleoptera,Labidomera suturella     ,XO,16
Coleoptera,Laccobius decorus,Xy,9
Coleoptera,Laccobius ytenensis,Xyp,9
Coleoptera,Laccobius bipunctatus ,Xyp,9
Coleoptera,Laccobius colon ,Xyp,9
Coleoptera,Laccoptera quadrimaculata     ,XY,9
Coleoptera,Laccoptera quadrimaculata     ,Xyp,9
Coleoptera,Laccoptera quadrimaculata     ,Xyr,9
Coleoptera,Laccoptera quadrimaculata     ,Xyyp,9
Coleoptera,Lachnaia pubescens     ,Xy,12
Coleoptera,Lachnosterna longipennis,Xyp,10
Coleoptera,Lacon profusa     ,NeoXY,7
Coleoptera,Laemostenus complatus,,20
Coleoptera,Laena reitteri,Xyp,9
Coleoptera,Lagochirus araeiformis ,Xyp,12
Coleoptera,Lamprima adolphie,XY,9
Coleoptera,Larinodontes obtusus     ,Xyp,20
Coleoptera,Larinus griseopilosus     ,Xyp,20
Coleoptera,Larinus latissimus     ,Xyp,20
Coleoptera,Larinus meleagris     ,Xyp,20
Coleoptera,Larinus saussureae     ,Xyp,18
Coleoptera,Larinus sturnus ,Xyp,19
Coleoptera,Lasiochila excavata     ,NeoXY,9
Coleoptera,Lasioderma serricorne ,Xyp,9
Coleoptera,Latheticus oryzae     ,Xyp,10
Coleoptera,Lebia atriventris ,XO,16
Coleoptera,Lebia cyanocephala,XO,17
Coleoptera,Leiodes calcarata,Xyp,11
Coleoptera,Leiopus stillatus ,,12
Coleoptera,Lema cerea     ,Xyp,7
Coleoptera,Lema cirsicola     ,,9
Coleoptera,Lema coromandeliana     ,Xyp,8
Coleoptera,Lema cyanea     ,Xyp,12
Coleoptera,Lema cyanella     ,Xyp,8
Coleoptera,Lema dorsalis     ,Xyp,9
Coleoptera,Lema n.sp.     ,Xyp,8
Coleoptera,Lema nigripes     ,Xyp,9
Coleoptera,Lema nigrrofrontalis     ,Xyp,8
Coleoptera,Lema praeusta     ,Xyp,8
Coleoptera,Lema rufotestacea     ,Xyp,7
Coleoptera,Lema semifulva     ,Xyp,8
Coleoptera,Lema termita     ,Xyp,8
Coleoptera,Lema trilineata     ,Xyp,16
Coleoptera,Leontium viride ,,13
Coleoptera,Leperisinus pruinosis     ,Xyp,13
Coleoptera,Lepidospyris demissus     ,Xyp,11
Coleoptera,Lepidospyris demissus     ,Xyyp,11
Coleoptera,Lepropus chrysochlorus     ,Xyp,11
Coleoptera,Lepropus chrysochlorus     ,Xyp,11
Coleoptera,Lepropus flavovittatus     ,Xyp,11
Coleoptera,Lepropus lateralis     ,Xyp,11
Coleoptera,Leptinotarsa behrensi     ,XO,18
Coleoptera,Leptinotarsa belti     ,XO,12
Coleoptera,Leptinotarsa decimlineata     ,XO,17
Coleoptera,Leptinotarsa decimlineata     ,,17
Coleoptera,Leptinotarsa decimlineata     ,Xyp,18
Coleoptera,Leptinotarsa defecta     ,XO,18
Coleoptera,Leptinotarsa flavitarsis     ,XO,18
Coleoptera,Leptinotarsa haldemani     ,XO,18
Coleoptera,Leptinotarsa heydeni     ,XO,18
Coleoptera,Leptinotarsa juncta     ,XO,18
Coleoptera,Leptinotarsa lineolata     ,XO,18
Coleoptera,Leptinotarsa peninsularis     ,XO,18
Coleoptera,Leptinotarsa rubiginosa     ,XO,18
Coleoptera,Leptinotarsa sigticollis     ,XO,17
Coleoptera,Leptinotarsa texa     ,XO,18
Coleoptera,Leptinotarsa tumamoca     ,XO,18
Coleoptera,Leptinotarsa typographica     ,XO,18
Coleoptera,Leptinotarsa undecimlineata     ,XO,17
Coleoptera,Leptispa filiformis     ,XY,16
Coleoptera,Leptomias angustatus     ,Xyp,11
Coleoptera,Leptomias waltersi     ,Xyp,11
Coleoptera,Leptonychus curvicornis     ,Xyp,10
Coleoptera,Leptostylus sp. ,Xyp,10
Coleoptera,Leptura dubia ,,10
Coleoptera,Leptura ochracea ,,10
Coleoptera,Leptura sanguinolenta ,,10
Coleoptera,Lepyrus alternans     ,Xyp,15
Coleoptera,Lepyrus japonicus     ,XY,15
Coleoptera,Lepyrus konoi     ,Xyp,15
Coleoptera,Lepyrus palustris     ,Xyp,15
Coleoptera,Lestichus chloronotus ,XO,19
Coleoptera,Leucocera laevicollis     ,Xyp,12
Coleoptera,Leucothyreus guadulpiensis,XY,10
Coleoptera,Leucothyreus nolleti,XY,10
Coleoptera,Lichnanthe rathvoni     ,Xyp,10
Coleoptera,Licinus aequatus,XY,19
Coleoptera,Licinus punctatulus granulatus ,XY,13
Coleoptera,Licinus punctatulus punctatulus ,XY,13
Coleoptera,Ligyrodes relictus     ,Xyp,10
Coleoptera,Ligyrus cuniculus     ,Xyp,10
Coleoptera,Ligyrus gibbosus burmeisteri    ,Xyp,10
Coleoptera,Lilioceris impressa     ,Xyr,10
Coleoptera,Lilioceris lilii     ,,10
Coleoptera,Lilioceris lilii     ,Xyp,11
Coleoptera,Limnobaris jucunda     ,Xyp,12
Coleoptera,Limnobaris jucunda     ,Xyp,15
Coleoptera,Limnohydrobius convexus ,Xy,9
Coleoptera,Limnoxenus niger ,Xyp,9
Coleoptera,Limonius aeger     ,Xyp,10
Coleoptera,Limonius griseus     ,XO,9
Coleoptera,Linaeidea aenea     ,Xyp,17
Coleoptera,Linoptes imbrex     ,,16
Coleoptera,Lionychus albonotatus,XO,17
Coleoptera,Lionyehus albonotatus ,XO,17
Coleoptera,Liophloeus gibbus     ,Xyp,11
Coleoptera,Liophloeus lentus ,Xyp,11
Coleoptera,Liophloeus lentus     ,Xyp,11
Coleoptera,Liophloeus tessulatus     ,,11
Coleoptera,Liopus nebulosus ,Xyp,11
Coleoptera,Liparus glabrirostris ,Xyp,16
Coleoptera,Liparus glabrirostris     ,,16
Coleoptera,Lixus acutipennis     ,Xyp,23
Coleoptera,Lixus cardui     ,Xyp,22
Coleoptera,Lixus divaricatus     ,Xyp,23
Coleoptera,Lixus impressiventris     ,Xyp,20
Coleoptera,Lixus maculatus     ,Xyp,23
Coleoptera,Lixus subtilis     ,Xyp,20
Coleoptera,Lobotrachelus sp. 1    ,Xyp,14
Coleoptera,Lochmaea capreae     ,,17
Coleoptera,Longitarsus australis     ,XY,14
Coleoptera,Longitarsus ballotae     ,XY,16
Coleoptera,Longitarsus candidulus     ,XY,15
Coleoptera,Longitarsus codii     ,XY,15
Coleoptera,Longitarsus exsoletus     ,XY,16
Coleoptera,Longitarsus holsaticus     ,XY,16
Coleoptera,Longitarsus kleiniiperda     ,XY,15
Coleoptera,Longitarsus luridus     ,XY,15
Coleoptera,Longitarsus lycopi     ,XY,14
Coleoptera,Longitarsus melanocephalus     ,XY,16
Coleoptera,Longitarsus nervosus     ,XY,15
Coleoptera,Longitarsus niger     ,XY,13
Coleoptera,Longitarsus nigrofasciatus     ,XY,13
Coleoptera,Longitarsus nigrofasciatus     ,XY,14
Coleoptera,Longitarsus nus     ,XY,14
Coleoptera,Longitarsus oakleyi     ,XY,14
Coleoptera,Longitarsus obliteratoides     ,XY,15
Coleoptera,Longitarsus ochroleucus     ,XY,15
Coleoptera,Longitarsus orditus     ,XY,14
Coleoptera,Longitarsus pellucides     ,XY,15
Coleoptera,Longitarsus pratensis     ,XY,13
Coleoptera,Longitarsus reichei     ,XY,14
Coleoptera,Longitarsus rubiginosus     ,XY,15
Coleoptera,Longitarsus succineus     ,XY,15
Coleoptera,Longitarsus tabidus     ,XY,14
Coleoptera,Longitarus aeruginosus     ,XY,12
Coleoptera,Lophoceters pusillus     ,Xyp,9
Coleoptera,Lophyra cate ,XXY,12
Coleoptera,Lophyra flexuosa ,,11
Coleoptera,Lophyridia lunulata ,,11
Coleoptera,Loricera pilicornis ,,9
Coleoptera,Loxandrus sp. 1 ,XO,18
Coleoptera,Loxandrus sp. 2 ,XO,18
Coleoptera,Loxandrus sp. 3 ,,16
Coleoptera,Loxoncus microgonus ,Xyp,19
Coleoptera,Lucanus cervus,XY,11
Coleoptera,Lucanus maculifermoratus     ,Xyr,13
Coleoptera,Lucidota diaphanura     ,XO,10
Coleoptera,Luciola cruciata     ,XO,9
Coleoptera,Luciola lateralis     ,XO,9
Coleoptera,Luperodes praeustus     ,NeoXY,16
Coleoptera,Luperus discrepans     ,XNeoXY,16
Coleoptera,Lygirus ebenus     ,Xyp,10
Coleoptera,Lyogenys fuscus     ,,10
Coleoptera,Lysathia ludoviciana     ,Xy,12
Coleoptera,Lysathia occidentalis     ,Xy,12
Coleoptera,Lysathia sp. 1    ,Xy,12
Coleoptera,Lytta picta,Xyp,10
Coleoptera,Macraspis dichroa cribata    ,Xyp,9
Coleoptera,Macraspis festiva     ,Xyp,9
Coleoptera,Macraspis moreo     ,,10
Coleoptera,Macraspis tristis,,9
Coleoptera,Macrocheilus trimaculatus ,XY,17
Coleoptera,Macrocoma rufotibialis     ,Xyp,8
Coleoptera,Macrodorcas binervis     ,Xyp,7
Coleoptera,Macrodorcas rectus,Xyr,9
Coleoptera,Macrohaltica jamaicensis     ,Xy,12
Coleoptera,Macrohaltica mexica salvadorensis    ,Xy,13
Coleoptera,Macrohaltica transversa     ,Xy,12
Coleoptera,Macrolenes dentipes     ,,11
Coleoptera,Macrotoma scutellaris ,XY,14
Coleoptera,Magdalis alutacea     ,Xyp,16
Coleoptera,Magdalis gentilis     ,Xyp,15
Coleoptera,Magdalis leconti     ,,8
Coleoptera,Magdalis leconti     ,Xyp,15
Coleoptera,Magdalis leconti     ,Xyp,16
Coleoptera,Magdalis perforata     ,Xyp,16
Coleoptera,Magdalis piceae     ,NeoXY,15
Coleoptera,Magdalis sp. 1    ,Xyp,17
Coleoptera,Maladera alcocki,Xyp,10
Coleoptera,Malagoniella aff astiax    ,Xyp,10
Coleoptera,Malthodes dispar ,,5
Coleoptera,Mantichora amigdaloides ,XY,19
Coleoptera,Mantura rustica     ,,15
Coleoptera,Masoreus wetterhallii,XO,18
Coleoptera,Mechistocerus fumosus     ,Xyp,18
Coleoptera,Mechistocerus nipponicus     ,Xyp,14
Coleoptera,Mechistocerus sp. 1    ,NeoXY,10
Coleoptera,Mechistocerus sp. 1    ,Xyp,11
Coleoptera,Mechistocerus sp. 1    ,Xyp,16
Coleoptera,Mechistocerus sp. 1    ,Xyp,20
Coleoptera,Mechistocerus sp. 2    ,Xyp,16
Coleoptera,Mechistocerus sp. 3    ,Xyp,20
Coleoptera,Mechistocerus sp. Nov.    ,Xyp,11
Coleoptera,Mechistocerus sp. Nov.    ,Xyp,16
Coleoptera,Mechistocerus sp. Nov.    ,Xyp,20
Coleoptera,Mecopomorphus griseus     ,Xyp,12
Coleoptera,Mecyclothorax lewisensis ,XO,12
