Kingdom,Higher.taxonomic.group,Order,Family,Genus,species,Sexual.System,Karyotype,notes..Karyotype,Genotypic,Haplodiploidy,notes..Haplodiploidy,Predicted.ploidy,Chromosome.number..female..2N,notes..Chromosome.number..female..2N,Chromosome.number..male..2N,notes..Chromosome.number..male..2N,notes..comments,entry.name,cite.key
Animal,Arthropoda,Hymenoptera,Formicidae,Camponotus,sericeus,,,,,arrhenotoky,,,44,,22,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Camponotus,"sp, ANIC-1",,,,,arrhenotoky,,,46,,23,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Camponotus,"sp, ANIC-10",,,,,arrhenotoky,,,46,,23,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Camponotus,"sp, ANIC-11",,,,,arrhenotoky,,,32,,16,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Camponotus,"sp, ANIC-12",,,,,arrhenotoky,,,38,,19,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Camponotus,"sp, ANIC-13",,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Camponotus,"sp, ANIC-14",,,,,arrhenotoky,,,38,,19,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Camponotus,"sp, ANIC-2",,,,,arrhenotoky,,,46,,23,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Camponotus,"sp, ANIC-3",,,,,arrhenotoky,,,48,,24,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Camponotus,"sp, ANIC-5",,,,,arrhenotoky,,,32,,16,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Camponotus,"sp, ANIC-8",,,,,arrhenotoky,,,32,,16,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Camponotus,"sp, ANIC-9",,,,,arrhenotoky,,,36,,18,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Camponotus,sp. (impressus group),,,,,arrhenotoky,,,52,,26,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Camponotus,sp. variegatus complex,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Camponotus,sp.1,,,,,arrhenotoky,,,18,,9,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Camponotus,sp.2,,,,,arrhenotoky,,,38,,19,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Camponotus,sp.3,,,,,arrhenotoky,,,40,,20,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Camponotus,sp.4,,,,,arrhenotoky,,,38,,19,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Camponotus,sp.5,,,,,arrhenotoky,,,36,,18,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Camponotus,sp.6,,,,,arrhenotoky,,,40,,20,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Camponotus,sylvaticus,,,,,arrhenotoky,,,40,,20,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Camponotus,Taylori,,,,,arrhenotoky,,,24,,12,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Camponotus,thraso,,,,,arrhenotoky,,,40,,20,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Camponotus,vagus,,,,,arrhenotoky,,,28,,14,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Camponotus,variegatus,,,,,arrhenotoky,,,26,,13,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Camponotus,vitiosus,,,,,arrhenotoky,,,18,,9,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Cardiocondyla,nuda,,,,,arrhenotoky,,,28,,14,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Cardiocondyla,sp. (Myrmobrachys),,,,,arrhenotoky,,,40,,20,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Cardiocondyla,sp.1,,,,,arrhenotoky,,,40,,20,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Cardiocondyla,sp.10,,,,,arrhenotoky,,,40,,20,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Cardiocondyla,sp.11,,,,,arrhenotoky,,,26,"26,28",13,"13,14",,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Cardiocondyla,sp.12,,,,,arrhenotoky,,,52,,26,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Cardiocondyla,sp.13,,,,,arrhenotoky,,,18,,9,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Cardiocondyla,sp.14,,,,,arrhenotoky,,,18,,9,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Cardiocondyla,sp.15,,,,,arrhenotoky,,,32,,16,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Cardiocondyla,sp.16,,,,,arrhenotoky,,,34,,17,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Cardiocondyla,sp.17,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Cardiocondyla,sp.18,,,,,arrhenotoky,,,34,,17,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Cardiocondyla,sp.19,,,,,arrhenotoky,,,38,,19,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Cardiocondyla,sp.20,,,,,arrhenotoky,,,40,,20,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Cardiocondyla,sp.21,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Cardiocondyla,sp.22,,,,,arrhenotoky,,,38,,19,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Cardiocondyla,sp.7,,,,,arrhenotoky,,,44,,22,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Cardiocondyla,sp.8,,,,,arrhenotoky,,,40,,20,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Cardiocondyla,sp.9,,,,,arrhenotoky,,,38,,19,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Carebara,asina,,,,,arrhenotoky,,,44,,22,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Carebara,sauteri,,,,,arrhenotoky,,,36,,18,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Carebara,"sp, ANIC-6",,,,,arrhenotoky,,,38,,19,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Carebara,sp.1,,,,,arrhenotoky,,,36,,18,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Carebara,sp.2,,,,,arrhenotoky,,,44,,22,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Carebara,sp.3,,,,,arrhenotoky,,,32,,16,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Carebara,sp.4,,,,,arrhenotoky,,,26,,13,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Carebara,sp.5,,,,,arrhenotoky,,,34,,17,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Carebara,sp.6,,,,,arrhenotoky,,,42,,21,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Carebara,sp.7,,,,,arrhenotoky,,,36,,18,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Carebara,sp.8,,,,,arrhenotoky,,,44,,22,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Cataglyphis,bicolor,,,,,arrhenotoky,,,52,,26,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Cataglyphis,iberica,,,,,arrhenotoky,,,52,,26,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Cataglyphis,setipes,,,,,arrhenotoky,,,54,,27,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Centromyrmex,feae,,,,,arrhenotoky,,,44,,22,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Cerapachys,biroi,,,,,arrhenotoky,,,28,,14,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Cerapachys,brevis,,,,,arrhenotoky,,,46,,23,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Cerapachys,sp.1,,,,,arrhenotoky,,,50,,25,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Cerapachys,sp.2,,,,,arrhenotoky,,,50,,25,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Chalepoxenus ,kutteri,,,,,arrhenotoky,,,24,,12,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Chalepoxenus ,muellerianus,,,,,arrhenotoky,,,24,,12,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Colobostruma,alinodis,,,,,arrhenotoky,,,22,,11,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Colobostruma,"sp, ANIC-1",,,,,arrhenotoky,,,22,,11,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Colobostruma,sp.1,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Crematogaster,biroi,,,,,arrhenotoky,,,24,,12,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Crematogaster,brunnea,,,,,arrhenotoky,,,36,,18,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Crematogaster,laboriosa,,,,,arrhenotoky,,,26,,13,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Crematogaster,rothneyi,,,,,arrhenotoky,,,50,,25,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Crematogaster,"sp, ANIC-1",,,,,arrhenotoky,,,24,,12,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Crematogaster,"sp, ANIC-2",,,,,arrhenotoky,,,28,"26,32",14,"13,16",,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Crematogaster,sp.1,,,,,arrhenotoky,,,40,,20,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Crematogaster,sp.10,,,,,arrhenotoky,,,26,,13,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Crematogaster,sp.11,,,,,arrhenotoky,,,24,,12,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Crematogaster,sp.12,,,,,arrhenotoky,,,58,"56,58",29,"28,29",,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Crematogaster,sp.13,,,,,arrhenotoky,,,26,,13,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Crematogaster,sp.4,,,,,arrhenotoky,,,26,,13,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Crematogaster,sp.5,,,,,arrhenotoky,,,26,,13,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Crematogaster,sp.6,,,,,arrhenotoky,,,36,,18,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Crematogaster,sp.7,,,,,arrhenotoky,,,36,,18,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Crematogaster,sp.8,,,,,arrhenotoky,,,24,,12,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Crematogaster,sp.9,,,,,arrhenotoky,,,26,,13,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Crematogaster,subnuda,,,,,arrhenotoky,,,36,,18,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Cryptopone,rotundiceps,,,,,arrhenotoky,,,12,,6,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Cryptopone,sauteri,,,,,arrhenotoky,,,28,,14,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Cryptopone,testacea,,,,,arrhenotoky,,,18,,9,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Cylindromyrmex,brasiliensis,,,,,arrhenotoky,,,34,,17,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Cyphomyrmex,cornutus,,,,,arrhenotoky,,,22,,11,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Cyphomyrmex,costatus,,,,,arrhenotoky,,,20,,10,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Cyphomyrmex,rimosus,,,,,arrhenotoky,,,32,,16,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Dacetinops,concinnus,,,,,arrhenotoky,,,16,,8,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Diacamma,rugosum,,,,,arrhenotoky,,,14,,7,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Diacamma,sp.1,,,,,arrhenotoky,,,36,,18,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Diacamma,sp.2,,,,,arrhenotoky,,,44,,22,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Diacamma,sp.3,,,,,arrhenotoky,,,30,,15,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Diacamma,sp.4,,,,,arrhenotoky,,,66,,33,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Diacamma,sp.5,,,,,arrhenotoky,,,58,,29,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Dinoponera,lucida,,,,,arrhenotoky,,,114,1.06E+11,57,"53,57,58,60",,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Dinoponera,gigantea,,,,,arrhenotoky,,,82,,41,,,Ross,marianounpub
Animal,Arthropoda,Hymenoptera,Formicidae,Dinoponera,quadriceps,,,,,arrhenotoky,,,92,,46,,,Ross,marianounpub
Animal,Arthropoda,Hymenoptera,Formicidae,Discothyrea,sp.1,,,,,arrhenotoky,,,30,,15,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Doleromyrma,sp.1,,,,,arrhenotoky,,,14,,7,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Doleromyrma,sp.2,,,,,arrhenotoky,,,12,,6,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Dolichoderus,quadripunctatus,,,,,arrhenotoky,,,28,,14,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Dolichoderus,scabridus ,,,,,arrhenotoky,,,28,,14,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Dolichoderus,sp.1,,,,,arrhenotoky,,,18,,9,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Dolichoderus,thoracicus ,,,,,arrhenotoky,,,30,,15,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Dolichoderus,attelaboides,,,,,arrhenotoky,,,58,,29,,,Blackmon,santos2016much
Animal,Arthropoda,Hymenoptera,Formicidae,Dolichoderus,bidens,,,,,arrhenotoky,,,18,,9,,,Blackmon,santos2016much
Animal,Arthropoda,Hymenoptera,Formicidae,Dolichoderus,decollatus,,,,,arrhenotoky,,,38,,19,,,Blackmon,santos2016much
Animal,Arthropoda,Hymenoptera,Formicidae,Dolichoderus,diversus,,,,,arrhenotoky,,,22,,11,,,Blackmon,santos2016much
Animal,Arthropoda,Hymenoptera,Formicidae,Dolichoderus,imitator,,,,,arrhenotoky,,,38,,19,,,Blackmon,santos2016much
Animal,Arthropoda,Hymenoptera,Formicidae,Dolichoderus,lutosus,,,,,arrhenotoky,,,10,,5,,,Blackmon,santos2016much
Animal,Arthropoda,Hymenoptera,Formicidae,Dolichoderus,voraginosus,,,,,arrhenotoky,,,20,,10,,,Blackmon,santos2016much
Animal,Arthropoda,Hymenoptera,Formicidae,Dorymyrmex,bicolor,,,,,arrhenotoky,,,26,,13,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Dorymyrmex,flavus,,,,,arrhenotoky,,,26,,13,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Dorymyrmex,pulchellus,,,,,arrhenotoky,,,18,,9,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Dorymyrmex,pyramicus,,,,,arrhenotoky,,,18,,9,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Dorymyrmex,thoracicus,,,,,arrhenotoky,,,18,,9,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Echinopla,sp.1,,,,,arrhenotoky,,,24,,12,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Ectatomma,brunneum,,,,,arrhenotoky,,,44,,22,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Ectatomma,edentatum,,,,,arrhenotoky,,,46,,23,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Ectatomma,muticum,,,,,arrhenotoky,,,40,,20,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Ectatomma,permagnum,,,,,arrhenotoky,,,46,,23,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Ectatomma,tuberculatum,,,,,arrhenotoky,,,36,,18,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Eurhopalothrix,sp.1,,,,,arrhenotoky,,,18,,9,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Forelius,foetida,,,,,arrhenotoky,,,32,,16,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Forelius,mccooki,,,,,arrhenotoky,,,32,,16,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Formica,3 spp (fusca gr.),,,,,arrhenotoky,,,54,,27,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Formica,4 spp,,,,,arrhenotoky,,,52,,26,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Formica,aquilonia,,,,,arrhenotoky,,,52,,26,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Formica,candida,,,,,arrhenotoky,,,52,,26,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Formica,cinerea,,,,,arrhenotoky,,,54,,27,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Formica,cunicularia,,,,,arrhenotoky,,,54,,27,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Formica,dakotensis,,,,,arrhenotoky,,,52,,26,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Formica,exsecta,,,,,arrhenotoky,,,52,,26,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Formica,frontalis,,,,,arrhenotoky,,,52,,26,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Formica,fusca,,,,,arrhenotoky,,,54,,27,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Formica,gagates,,,,,arrhenotoky,,,54,,27,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Formica,gerardi,,,,,arrhenotoky,,,54,,27,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Formica,japonica,,,,,arrhenotoky,,,54,,27,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Formica,lemani,,,,,arrhenotoky,,,54,,27,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Formica,lugubris,,,,,arrhenotoky,,,52,,26,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Formica,montana,,,,,arrhenotoky,,,54,,27,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Formica,obscuripes,,,,,arrhenotoky,,,52,,26,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Formica,pergandei,,,,,arrhenotoky,,,52,,26,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Formica,polyctena,,,,,arrhenotoky,,,52,,26,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Formica,pratensis,,,,,arrhenotoky,,,52,,26,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Formica,pressilabris,,,,,arrhenotoky,,,52,,26,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Formica,reflexa,,,,,arrhenotoky,,,52,,26,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Formica,rufa,,,,,arrhenotoky,,,52,,26,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Formica,rufibarbis,,,,,arrhenotoky,,,54,,27,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Formica,sanguinea,,,,,arrhenotoky,,,52,,26,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Formica,subintegra,,,,,arrhenotoky,,,52,,26,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Formica,subrufa,,,,,arrhenotoky,,,52,,26,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Formica,truncorum,,,,,arrhenotoky,,,54,"52,56",27,"26,28",,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Formica,ulkei,,,,,arrhenotoky,,,52,,26,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Formica,uralensis,,,,,arrhenotoky,,,52,,26,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Formica,yessensis,,,,,arrhenotoky,,,52,,26,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Formicoxenus,chamberlini ,,,,,arrhenotoky,,,28,,14,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Formicoxenus,hirticolis,,,,,arrhenotoky,,,32,"30,34",16,"15,17",,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Formicoxenus,nitidulus,,,,,arrhenotoky,,,30,,15,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Formicoxenus,provancheri,,,,,arrhenotoky,,,22,,11,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Formicoxenus,quebecensis,,,,,arrhenotoky,,,28,,14,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Gigantiops,destructor,,,,,arrhenotoky,,,78,,39,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Gnamptogenys ,annulata,,,,,arrhenotoky,,,68,,34,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Gnamptogenys ,binghamii,,,,,arrhenotoky,,,22,,11,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Gnamptogenys ,menadensis,,,,,arrhenotoky,,,42,,21,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Gnamptogenys ,sp.1,,,,,arrhenotoky,,,36,,18,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Gnamptogenys ,sp.2,,,,,arrhenotoky,,,46,,23,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Gnamptogenys ,striatula,,,,,arrhenotoky,,,34,,17,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Harpagoxenus,canadensis,,,,,arrhenotoky,,,36,,18,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Harpagoxenus,sublaevis,,,,,arrhenotoky,,,40,,20,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Heteroponera,dolo,,,,,arrhenotoky,,,24,,12,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Heteroponera,relicta,,,,,arrhenotoky,,,22,,11,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Hypoponera,confinis,,,,,arrhenotoky,,,38,,19,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Hypoponera,pruinosa,,,,,arrhenotoky,,,24,,12,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Hypoponera,"sp, ANIC-1",,,,,arrhenotoky,,,38,,19,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Hypoponera,"sp, ANIC-2",,,,,arrhenotoky,,,38,,19,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Hypoponera,sp.1,,,,,arrhenotoky,,,38,,19,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Hypoponera,sp.2,,,,,arrhenotoky,,,38,,19,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Hypoponera,sp.3,,,,,arrhenotoky,,,36,,18,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Iridomyrmex,anceps,,,,,arrhenotoky,,,36,,18,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Iridomyrmex,anceps.2,,,,,arrhenotoky,,,48,,24,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Iridomyrmex,gracilis,,,,,arrhenotoky,,,18,,9,,,Ross,lorite2010karyotype
Animal,Arthropoda,Hymenoptera,Formicidae,Iridomyrmex,mattiroloi,,,,,arrhenotoky,,,18,,9,,,Ross,lorite2010karyotype
