"","i","asc1","desc1","p"
"401",401,0.514720048350091,0.478559482625217,-945.501981854204
"402",402,0.496382187584597,0.441722100178572,-946.78162545651
"403",403,0.487057196362781,0.469683389362333,-946.246564710608
"404",404,0.509297654627969,0.479854261079711,-945.550831174467
"405",405,0.520197083859116,0.494977802421074,-945.40848676236
"406",406,0.55335644179545,0.493192630523007,-946.178325491501
"407",407,0.551373293828697,0.549532755847041,-946.136304460521
"408",408,0.564913032713202,0.532833716557126,-945.163299834971
"409",409,0.556386021889232,0.518493738319925,-945.181873886243
"410",410,0.545420642506509,0.52640630066411,-945.358905036974
"411",411,0.575084865315877,0.55990288570236,-945.590568948347
"412",412,0.60317040238368,0.612535311890014,-947.388972465527
"413",413,0.646374556516546,0.611861155800405,-946.339786426213
"414",414,0.650314228384917,0.583613102263016,-947.431386778429
"415",415,0.645833483547088,0.643097828955642,-947.467457063688
"416",416,0.680302392229633,0.643998433431433,-947.224814082229
"417",417,0.669404489355605,0.622188905337794,-947.006877957066
"418",418,0.646777986338582,0.599292543601703,-946.468082008341
"419",419,0.645416729409015,0.605828151142289,-946.320410847235
"420",420,0.615501927987139,0.556860917166379,-946.349368254543
"421",421,0.565247356021354,0.552623263276662,-945.630475495289
"422",422,0.562313560701547,0.529972156743155,-945.15488819658
"423",423,0.554269488830015,0.516477794185603,-945.181673161076
"424",424,0.553236682748363,0.499142204159496,-945.768506891502
"425",425,0.524612799131425,0.471270877505804,-946.016936474732
"426",426,0.51766144496212,0.504996658001056,-945.77706060732
"427",427,0.535165548757145,0.517893127020921,-945.452408621328
"428",428,0.573380995623745,0.578391745137078,-946.687212212853
"429",429,0.610068686121935,0.55246339330668,-946.221751176911
"430",430,0.588576442506533,0.592366027260282,-946.778211301158
"431",431,0.664363600394613,0.619059862741834,-946.842942929338
"432",432,0.666760382580112,0.640921456353287,-946.991153555491
"433",433,0.671155950649783,0.63658188981476,-946.976126253341
"434",434,0.644227879777208,0.580276691824922,-947.131637265205
"435",435,0.525033699339071,0.578476499751712,-949.367861711521
"436",436,0.598236396015489,0.569640832462183,-945.48382278658
"437",437,0.590800786619504,0.546537432348519,-945.476063492882
"438",438,0.557710392445632,0.526094959706406,-945.147470630926
"439",439,0.577683724025193,0.526325816508229,-945.629327371021
"440",440,0.577485196862541,0.525830060597606,-945.64209464674
"441",441,0.558896501747473,0.51167534917809,-945.421065313983
"442",442,0.522284780162334,0.470823183840308,-945.940346949353
"443",443,0.497754692930509,0.502962158267878,-946.958078852559
"444",444,0.556002817863592,0.513711460958367,-945.267654834322
"445",445,0.551220204344672,0.525452801035785,-945.197903862419
"446",446,0.53860031902819,0.488044291724107,-945.674645544791
"447",447,0.510197476404529,0.4524199763716,-946.639030347676
"448",448,0.502827552504702,0.504128624371464,-946.660502620438
"449",449,0.505976513002025,0.461600606692259,-945.913256435257
"450",450,0.534252849708655,0.488830733422175,-945.485969775653
"451",451,0.50136920109605,0.46158773796009,-945.862924806706
"452",452,0.484705591867393,0.489968428235137,-947.246634528862
"453",453,0.555925615890644,0.494272369373285,-946.28013637801
"454",454,0.497065110135048,0.456541064943041,-945.997899671902
"455",455,0.476598131500084,0.459914629164481,-946.596217946572
"456",456,0.500569543663411,0.470510727169876,-945.735032880924
"457",457,0.466018717457606,0.502987756813213,-949.133681731396
"458",458,0.587506181134769,0.546392442070533,-945.378908148927
"459",459,0.586946371807378,0.546138015707222,-945.368591150893
"460",460,0.577619951663293,0.53404706334175,-945.355156761037
"461",461,0.543187092066261,0.489014336312827,-945.838697658381
"462",462,0.496938083938026,0.507288202567733,-947.245670400837
"463",463,0.517787029337984,0.469494307344779,-945.846785406255
"464",464,0.518911916642332,0.51371390001294,-946.097154805979
"465",465,0.513186817757874,0.499001909044299,-945.781660960465
"466",466,0.560614830199312,0.516017367688945,-945.330258016359
"467",467,0.562342640976188,0.558116983580412,-946.037936915819
"468",468,0.587701089050375,0.523921319357081,-946.438540742527
"469",469,0.568086699446878,0.590010810253607,-947.784847830995
"470",470,0.61983837648838,0.591449722629119,-945.838418424329
"471",471,0.616389100329007,0.568905336772485,-945.889868325918
"472",472,0.58143456019619,0.519259184859053,-946.292283398551
"473",473,0.569740408780548,0.551163059432907,-945.428586760316
"474",474,0.559651104786111,0.513005333979879,-945.39907920293
"475",475,0.541646554935602,0.525528327805611,-945.462768348388
"476",476,0.553538486793055,0.511095742556771,-945.275239259078
"477",477,0.549936430884365,0.515659483767264,-945.154602694204
"478",478,0.544069838995721,0.524453192350446,-945.344424113101
"479",479,0.568563512630014,0.55091924975844,-945.452669817474
"480",480,0.565745127943384,0.536433164374932,-945.181520315126
"481",481,0.565571137349218,0.523739918345027,-945.263261368472
