"","i","asc1","desc1","p"
"452",452,0.00135464962304359,0.00389592896825752,-202.350574260927
"453",453,0.00162884366503203,0.00522795243668366,-205.164715735248
"454",454,0.000338454931949542,0.00306165551883083,-202.291695713658
"455",455,0.0010326916501861,0.00598220743026653,-205.334749278608
"456",456,0.000655996688496356,0.00368399465481304,-200.361504074662
"457",457,0.000682701758649354,0.00452196831687536,-200.920266534347
"458",458,0.000773632671098557,0.00312286230360003,-201.328075074509
"459",459,0.000327481487174046,0.00538936666546645,-204.241542116717
"460",460,0.000517542142731607,0.00498017776857271,-202.099518897704
"461",461,0.000899347094670751,0.00435979920325369,-200.936769314655
"462",462,0.000774025462349487,0.00473099555137261,-201.338184248324
"463",463,0.000842739966897388,0.00327169401797763,-201.121043140422
"464",464,0.000646213975513631,0.00467449837072687,-201.205055928392
"465",465,0.000896516160482445,0.00309789024855129,-201.69924372243
"466",466,0.000409116079086446,0.00363773622687851,-200.945946178422
"467",467,0.00100180880309003,0.00312867635000517,-201.96341570948
"468",468,0.000772063588809994,0.00360125527003206,-200.509437861907
"469",469,0.000896494600635756,0.00391428276830612,-200.643410897485
"470",470,0.000362163131702823,0.0040645472885333,-201.316543097626
"471",471,0.00115674224372298,0.0034591005179114,-201.858109755513
"472",472,0.000798861773913134,0.00448857952572335,-200.939507293238
"473",473,0.000721974837530836,0.00386755616085098,-200.352590716046
"474",474,0.000871620612108866,0.00419985241557888,-200.71863589915
"475",475,0.000721267910839096,0.00475606923710927,-201.35790983294
"476",476,0.000975778208021695,0.00334464021041974,-201.362617842784
"477",477,0.000239392549890711,0.0034417894664663,-202.739386660557
"478",478,0.00107781177721845,0.00446990047853167,-201.553722227847
"479",479,0.00117918160663274,0.00450946725303287,-201.951980852019
"480",480,0.000679678777597936,0.00360301177119509,-200.416302885816
"481",481,0.000609832339366912,0.0047691683645193,-201.42949593509
"482",482,0.000528704007066268,0.00400915495397085,-200.515873354164
"483",483,0.000607063696559671,0.00374526830777181,-200.355779924253
"484",484,0.00046797873861255,0.0039177803257457,-200.659304155959
"485",485,0.00109767229121894,0.00427396840849888,-201.406982146717
"486",486,0.000409540639208648,0.00346029797185188,-201.080401593293
"487",487,0.000921329022290275,0.00319730690488098,-201.507928715758
"488",488,0.000842198296407867,0.00458702649691101,-201.156848960801
"489",489,0.000804385674064377,0.0034274643092008,-200.761536807778
"490",490,0.000486673523199027,0.00358706781008126,-200.647857368328
"491",491,0.000590137455395962,0.0044569261938241,-200.879734659315
"492",492,0.000647191418832903,0.0041040990092684,-200.426949413684
"493",493,0.000620692367943142,0.0040054090969932,-200.380076239004
"494",494,0.000460877794379958,0.00367548709922339,-200.690534100072
"495",495,0.000888963263939549,0.00365610114804502,-200.705831442398
"496",496,0.00103093241377986,0.00424390695918741,-201.165245959452
"497",497,0.000980128493248496,0.00369417377733033,-200.93841115991
"498",498,0.00106706676215871,0.00324824558482268,-201.903138837719
"499",499,0.000830712020463921,0.00456614348052282,-201.104766863103
"500",500,0.000714565287909199,0.00462963591722276,-201.110431755876
"501",501,0.00073370406908325,0.00340987793279706,-200.674155903625
"502",502,0.00069846256804024,0.00371399337206666,-200.362726595448
"503",503,0.000572722298702215,0.00408714033286104,-200.480977138649
"504",504,0.000939879300403385,0.00361497515530578,-200.877308188081
"505",505,0.00118318790058748,0.00415416543891065,-201.637629428271
"506",506,0.00177176954930714,0.00391641216312796,-204.549387279998
"507",507,0.000462319689605475,0.00488949518840687,-202.071782433245
"508",508,0.000708952027878391,0.00366013298008045,-200.396140536284
"509",509,0.000713530302571778,0.0039311989848421,-200.355424917281
"510",510,0.000642183892889444,0.00440750459798307,-200.75719586165
"511",511,0.000786499644248693,0.00392704600559209,-200.431636795595
"512",512,0.000995703871595186,0.00417430647909722,-201.007290221834
"513",513,0.000773001443765576,0.00338798668040283,-200.764591373039
"514",514,0.000514280037365128,0.00420696929909176,-200.709299466556
"515",515,0.000528911099135543,0.00383709247850733,-200.461826016305
"516",516,0.000688393817420824,0.0035268911142906,-200.487643907597
"517",517,0.000994990729959848,0.0035878416028375,-201.074846188077
"518",518,0.000833841655989417,0.00417615448114424,-200.628710271635
"519",519,0.000428728923407056,0.00345768949990185,-200.986655221395
"520",520,0.000683529107141488,0.00338311814995053,-200.667417182277
"521",521,0.000483088713511982,0.00387106923104884,-200.593595666304
"522",522,0.00107622935036374,0.00328177407324219,-201.862729273355
"523",523,0.00112322046531877,0.00350022920143546,-201.656381065753
"524",524,0.000771740099916102,0.00519100399806653,-202.426409139977
"525",525,0.000454114512850609,0.00290594375336961,-202.114311022908
"526",526,0.000626674758568937,0.00314012596696316,-201.137341628742
"527",527,0.000683763486806319,0.00342054372122389,-200.612688928861
"528",528,0.000484272597647112,0.00473800696924732,-201.650150150575
"529",529,0.00103846056250415,0.00414461873243503,-201.118596411443
"530",530,0.000447140172424892,0.00348327319385418,-200.878234726864
"531",531,0.0015182803167647,0.00281975683308011,-205.681745558902
"532",532,0.00106179900490609,0.00312337585365136,-202.210473445908
"533",533,0.000621347312434515,0.00398468511367283,-200.370160968222
"534",534,0.00067497327592348,0.00390790657090136,-200.334441701075
"535",535,0.000932250826400037,0.00407985744095094,-200.778436820689
"536",536,0.000710296701139891,0.00363740818348339,-200.411154661063
"537",537,0.00107769682765047,0.00354356827053815,-201.419385923104
"538",538,0.00114767481009063,0.00374951459819041,-201.506698805028
"539",539,0.00145373028376567,0.00482765979505191,-203.557802411064
"540",540,0.000844531615017541,0.00408312220035146,-200.585261317868
"541",541,0.000796454357713497,0.00370369598250889,-200.481487586456
"542",542,0.00105060292678999,0.00427268996513433,-201.251166650473
"543",543,0.000706833383892657,0.00296055273802309,-201.718965197998
"544",544,0.00054664814596939,0.0031899683903324,-201.07648405911
"545",545,0.000507229072976775,0.00299504124391729,-201.667076939669
"546",546,0.000630283121112247,0.00294526179598571,-201.715552228136
"547",547,0.000634080638093709,0.00358108236936685,-200.427499120802
"548",548,0.000658415087061405,0.00354074955495703,-200.462315629434
"549",549,0.000483202469861293,0.00467440924518754,-201.523992699769
"550",550,0.00113376912925461,0.00362316154934659,-201.551107793508
"551",551,0.000800913771283564,0.00352372253308658,-200.632107851679
"552",552,0.000644501917062835,0.00356235581151396,-200.441756003919
"553",553,0.000844883138305775,0.0034555314451175,-200.807940348591
"554",554,0.000657909042713456,0.00415641008669738,-200.465255538154
"555",555,0.000650025562026648,0.00545990357016162,-203.221145469752
"556",556,0.000903248396432849,0.00370935376734858,-200.708681604381
"557",557,0.000515373217578179,0.00420261411887891,-200.701843772641
"558",558,0.000934247280696478,0.0032334335832287,-201.461709899936
"559",559,0.000495382682628868,0.00385639643810038,-200.55203515491
"560",560,0.000611514806199708,0.00378543867105,-200.345219092887
"561",561,0.000518422491555217,0.00395979581206851,-200.517226810887
"562",562,0.00093185164649163,0.00399478808742362,-200.745296834345
"563",563,0.000674035248567699,0.0032928284053699,-200.816192154346
"564",564,0.000890361878686179,0.00561403483642985,-203.817167128858
"565",565,0.00081966067889793,0.00577690347698591,-204.281893001651
"566",566,0.00113294126711599,0.00310601510987516,-202.562937943163
"567",567,0.000832610822291725,0.00386379273880182,-200.504588354765
"568",568,0.00112290686838399,0.00323095364791724,-202.175303310505
"569",569,0.00078032344062713,0.00454761855684139,-201.011554207495
"570",570,0.000674779251381023,0.00369361842206597,-200.360544669951
"571",571,0.000447334541823909,0.00281686162117486,-202.473809449747
"572",572,0.00067169977066977,0.00304179282110562,-201.423858604147
"573",573,0.00104650166687556,0.00409312039136119,-201.117947753892
"574",574,0.000615348529141739,0.00420893297142457,-200.535536864429
"575",575,0.000546564054673491,0.00404013751235587,-200.49522472939
"576",576,0.000501490065745317,0.00350598257713205,-200.671675443832
"577",577,0.000893837207079021,0.00397820137127224,-200.647103195839
"578",578,0.000735390236158881,0.00390825403402393,-200.368102462661
"579",579,0.000598894340911188,0.00297013311847525,-201.634073943377
"580",580,0.000537189856393454,0.00297029705493972,-201.689867538533
"581",581,0.00100023200003856,0.00562249456623221,-204.041275419907
"582",582,0.000559307420588359,0.00517829970381875,-202.517528532937
"583",583,0.0009868039985361,0.00548157420653891,-203.57386778804
"584",584,0.000989297194560742,0.00306576230993711,-202.104878848753
"585",585,0.00034509014874452,0.00501789901368002,-203.074589272421
"586",586,0.000401939718191104,0.00257347519268306,-203.818347338555
"587",587,0.000779942946575935,0.00548037068524946,-203.277752711074
"588",588,0.00104579744209082,0.00519328301898427,-202.900150260849
"589",589,0.000986045712789498,0.00345796885143459,-201.20631533392
"590",590,0.00077414297864856,0.00345552237612012,-200.668262129526
"591",591,0.000906727838359865,0.00460002595088346,-201.295260195358
"592",592,0.00086147272201056,0.00311105020790866,-201.562151152523
"593",593,0.000653981435285573,0.00489393760656827,-201.668158825057
"594",594,0.00123696236096212,0.00309326464048481,-203.086102336323
"595",595,0.00132188838701629,0.00336686730513642,-202.793492348677
"596",596,0.000191844625972881,0.00303899868867882,-204.373313770173
"597",597,0.000868174697423204,0.00407003056202959,-200.625002836453
"598",598,0.00060168819949408,0.0046935103600378,-201.28381590144
"599",599,0.00138585200442755,0.00404845490039948,-202.48264261628
"600",600,0.00114629659237693,0.00451997507156752,-201.848933976832
"601",601,0.000703391645376759,0.00366374305455191,-200.390026380695
"602",602,0.000846104994131083,0.00306057391246446,-201.669089387946
"603",603,0.000424435307894783,0.00467754133029574,-201.786143959003
"604",604,0.000468194424828993,0.00370651088753619,-200.652798026935
"605",605,0.000502668151723187,0.0044756120032749,-201.100454162148
"606",606,0.000597792621856849,0.00351887790853542,-200.499422648268
"607",607,0.000594307762838175,0.00408657216449246,-200.452119750444
"608",608,0.0006525104290538,0.00413116886817521,-200.44586649495
"609",609,0.000377385503305851,0.00415202524189136,-201.281402284417
"610",610,0.000767464585699204,0.00419240330822204,-200.548512356618
"611",611,0.000826497762005032,0.00291704680111364,-202.104355155647
"612",612,0.00107785818413163,0.00289872152407178,-203.05332005622
"613",613,0.00101810772219926,0.00344427628718668,-201.337492196803
"614",614,0.000996099851136845,0.00376696037824096,-200.949283629648
"615",615,0.000344835377070744,0.00326213002663127,-201.792783511616
"616",616,0.00106597390015062,0.00452496570741734,-201.591745622647
"617",617,0.000383311839123811,0.00331534272236071,-201.427393332189
"618",618,0.000960600860438214,0.00384857765585639,-200.816779010559
"619",619,0.000296457660191187,0.0042236094625639,-202.059796857959
"620",620,0.0012770854172929,0.00407728957106651,-201.99481033583
"621",621,0.000276838534096139,0.00316370336792678,-202.668847021454
"622",622,0.000768202200231031,0.00399944428327257,-200.427598685996
"623",623,0.00068599597261587,0.0033696507483143,-200.690092028194
"624",624,0.000869584885514045,0.00392367365206687,-200.582585600655
"625",625,0.000299125005814507,0.00336747528101344,-202.052180765916
"626",626,0.00101355082863726,0.00386491305010477,-200.976384191443
"627",627,0.00044791569224344,0.00354720414108577,-200.817220100693
"628",628,0.000577572785671826,0.00337543230325835,-200.694097775155
"629",629,0.000866468215387917,0.00339770117155175,-200.946400626152
"630",630,0.000610025347545728,0.00384417177715788,-200.344007701625
"631",631,0.000720925081106318,0.0044661177619383,-200.840052165453
"632",632,0.000755246685614496,0.00454475877657835,-200.984487034082
"633",633,0.00081770294453358,0.00375617526421633,-200.496937838188
"634",634,0.000592801205805618,0.00384554478308409,-200.359256289096
"635",635,0.000814533131740867,0.00386703020917624,-200.471469378178
"636",636,0.000782884285328161,0.00384463511672081,-200.421555896498
"637",637,0.000747615800957112,0.00426920872882446,-200.603702552435
"638",638,0.000966346860666281,0.00358176233522528,-200.988920698142
"639",639,0.000507016592947922,0.00384998848991601,-200.517643891896
"640",640,0.000979323626054408,0.00408276970004404,-200.907363519593
"641",641,0.000523254235666968,0.0043070904803462,-200.800088777575
"642",642,0.000479911014784068,0.0034505848035778,-200.793750705705
"643",643,0.000502091188778494,0.00320318025966856,-201.135241849309
"644",644,0.000506395918109648,0.00378906012601841,-200.51735653867
"645",645,0.000310202096096356,0.00341635246110646,-201.874470653997
"646",646,0.000477639368095257,0.00292021081038556,-201.988396782029
"647",647,0.000909768481518959,0.00329971092128854,-201.242848529196
"648",648,0.000732956817781252,0.0034629735100239,-200.60046854249
"649",649,0.000527373044140828,0.00486711605933039,-201.80136791516
"650",650,0.000644621349071972,0.00423375271119353,-200.542174550431
"651",651,0.000555020696675091,0.00427170208989421,-200.685935297303
"652",652,0.000773972496836209,0.00462111653030379,-201.131069250226
"653",653,0.000804503390528828,0.003739404401647,-200.479452103563
"654",654,0.0005002257358159,0.00354249029882346,-200.642149998986
"655",655,0.000628680015772554,0.00380109881443586,-200.33413039886
"656",656,0.000656536508199727,0.00462597051960815,-201.107787236403
"657",657,0.000908098811240095,0.00481583703291656,-201.701899831683
"658",658,0.00133517046775273,0.00351274742512977,-202.598315795015
"659",659,0.000676436866097954,0.00319004883393372,-201.033755095314
"660",660,0.000606634173308758,0.00460459035235901,-201.108010485608
"661",661,0.000843182561829912,0.0033574596576913,-200.957258136241
"662",662,0.000797768915910655,0.00359223242447234,-200.559212102319
"663",663,0.000557064751207857,0.00449658988435051,-200.997934242211
"664",664,0.000528839835465386,0.00360579704891549,-200.525954093033
"665",665,0.000803363188524365,0.00433559871328073,-200.739427451717
"666",666,0.000789076585497195,0.00359045235009861,-200.545706310436
"667",667,0.000748095786877242,0.00322451847709098,-201.035070601102
"668",668,0.00109289760608524,0.00416331196494342,-201.310325155444
"669",669,0.00133910321046861,0.00384862416413952,-202.294600182384
"670",670,0.000658055171035835,0.00380513688566089,-200.327835005036
"671",671,0.000679472732974941,0.00407103739398393,-200.401950560031
"672",672,0.00108842032276443,0.00296757047219321,-202.833387227886
"673",673,0.000343869390970076,0.00330221918512119,-201.731522916863
"674",674,0.000689004165328271,0.00362222075445321,-200.407067834222
"675",675,0.000519708038171043,0.00383705167325213,-200.483429931442
"676",676,0.000612421873030337,0.00373978110514842,-200.353518936536
"677",677,0.000389191435242323,0.00476576661189802,-202.171662907841
"678",678,0.00116152069289592,0.00466946004961383,-202.127311953834
"679",679,0.00116082992872649,0.00391133111896262,-201.501386833246
"680",680,0.00099604743203899,0.0034958215395494,-201.186695016415
"681",681,0.000548627513236661,0.00385608309635545,-200.423266340364
"682",682,0.000952111150191067,0.00423611057754116,-200.935295968044
"683",683,0.000904855730001667,0.00506743212667636,-202.269038269275
"684",684,0.0010234974774054,0.00433889653096163,-201.232239443925
"685",685,0.00107957628496102,0.00398153737841941,-201.197641118939
"686",686,0.00105902106594683,0.00358132318540985,-201.305687116879
"687",687,0.000318576178728687,0.00274445147427096,-203.565531342485
"688",688,0.00110636796455237,0.00508351945618093,-202.793838098437
"689",689,0.000274745780462499,0.00352021891052022,-202.168620117778
"690",690,0.000978676102858844,0.00442094343872596,-201.201445017634
"691",691,0.00133685738003176,0.00370326804063224,-202.378708912583
"692",692,0.000195625306700329,0.00344355634402853,-203.533642876551
"693",693,0.00110218615822611,0.00519803002574314,-203.066544609007
"694",694,0.00037658179218017,0.00460730269940488,-201.936467534861
"695",695,0.00108300585038518,0.00420649250973346,-201.30453397404
"696",696,0.00111109762467923,0.00443196971288209,-201.615329642199
"697",697,0.00145334966225348,0.00400567738977923,-202.80887187978
"698",698,0.000884422013309805,0.00424240799333457,-200.782090406106
"699",699,0.000488224022389599,0.00490595616521802,-202.012129432026
"700",700,0.00121177057048441,0.00370623141688582,-201.804018698863
"701",701,0.00123476705777928,0.00389057565928411,-201.810438219184
"702",702,0.0012054910998132,0.00411481569911805,-201.708044847551
"703",703,0.00126358636014366,0.004276022386315,-202.037616880646
"704",704,0.00126253856391222,0.00445002139426547,-202.198272533318
"705",705,0.00124027615137266,0.00403800014553798,-201.829430721873
"706",706,0.000553237308170598,0.00323494190908906,-200.970980032599
"707",707,0.00072801295840641,0.0048099545194806,-201.473255862194
"708",708,0.000747840083668772,0.00383673425098627,-200.377171058005
"709",709,0.00144063776266931,0.00398203462452909,-202.74817756518
"710",710,0.00130839475859169,0.00416916204555487,-202.163724168655
"711",711,0.00142529897983559,0.00343618264287719,-203.188229618414
"712",712,0.000317388334283912,0.00420148857778218,-201.821124769233
"713",713,0.00124442520304254,0.00423954860122242,-201.932783554292
"714",714,0.000831480157307965,0.00494314272197747,-201.85740376461
"715",715,0.000540508355247168,0.00387001366554754,-200.440902336091
"716",716,0.000863855643040288,0.00394725784800861,-200.573691973196
"717",717,0.000433900306168538,0.00369062725000658,-200.799677903371
"718",718,0.000435552932658673,0.00365414335059689,-200.805778159138
"719",719,0.000686834621574988,0.00352409501417278,-200.489572404116
"720",720,0.000675929777415219,0.00291083784943358,-201.862342588292
"721",721,0.000715054119833963,0.0055869026816012,-203.600046526314
"722",722,0.000688379403270882,0.00268492663847607,-202.845147950627
"723",723,0.000824077131965595,0.00416470645827794,-200.603353160651
"724",724,0.000856566218723376,0.00337976201308789,-200.951240961104
"725",725,0.000647116775570539,0.00371491764305907,-200.348843751833
"726",726,0.000635021753743257,0.00402539269048347,-200.382264048291
"727",727,0.000703509443232258,0.00358665220427611,-200.443173604653
"728",728,0.000765976025209028,0.00299219951277811,-201.70524988858
"729",729,0.000761818271823801,0.0030143860762607,-201.625350070459
"730",730,0.000850047396941308,0.00413346743352571,-200.626596670303
"731",731,0.000639376995777517,0.0041117626113509,-200.43552344714
"732",732,0.000947806229465612,0.00434891092865443,-201.036391067805
"733",733,0.000784451741642055,0.00425241401753503,-200.624309938457
"734",734,0.0006868187777267,0.00362960126975322,-200.400938818569
"735",735,0.00062477742199333,0.00340833733977804,-200.617807092148
"736",736,0.000322203898102994,0.00412118561474171,-201.697902923147
"737",737,0.000639273850266385,0.00385974519126275,-200.32996759296
"738",738,0.0004449289318868,0.00374284176855071,-200.737488163384
"739",739,0.00065511686944335,0.00337918748914847,-200.660922719612
"740",740,0.0010967143127759,0.00440947189461149,-201.540650921958
"741",741,0.00140301342120499,0.00337565277373666,-203.190635432368
"742",742,0.000979310465616416,0.00362466336546528,-200.989095306392
"743",743,0.000421301507261407,0.00411394062004904,-200.984022480278
"744",744,0.00129573177725123,0.00425403438103765,-202.15720379749
"745",745,0.000439533753094952,0.00393043591938652,-200.782122990878
"746",746,0.000801259833837809,0.00448211813136824,-200.932780142654
"747",747,0.000554764027712866,0.00376237512111068,-200.414476907602
"748",748,0.00085786792225501,0.00385969095096433,-200.555807523324
"749",749,0.000987986651424742,0.00389908248607792,-200.893000254552
"750",750,0.00105481948741927,0.005304094453315,-203.220120046541
"751",751,0.00115956211350888,0.00480962019060526,-202.370375180145
"752",752,0.000437107974453988,0.00382117401816281,-200.768900236032
"753",753,0.00124593323266572,0.00336908630929146,-202.420378066846
"754",754,0.00130562984200794,0.0037337538136065,-202.205741643536
"755",755,0.00116673140437363,0.00349203389022539,-201.850256924269
"756",756,0.000472931374145057,0.00366720996574446,-200.649555389428
"757",757,0.000497962453791952,0.00384546631231259,-200.542920966252
"758",758,0.000669900946113316,0.00404060085211315,-200.38328694977
"759",759,0.00144645468405579,0.00372493503521594,-202.904681830304
"760",760,0.00108551230275137,0.0039515476937702,-201.21608512748
"761",761,0.000591222361235153,0.00348292338927359,-200.542084126077
"762",762,0.000807197331588701,0.00372109857255217,-200.491843731127
"763",763,0.000879370027479819,0.00390797561092772,-200.603028371953
"764",764,0.000822504558330879,0.0047354167518275,-201.399703503435
"765",765,0.00116694646755472,0.0042307348445017,-201.622016652323
"766",766,0.00066282411830232,0.00460542635654895,-201.067801080116
"767",767,0.000772657962388685,0.00493468870515892,-201.777548153753
"768",768,0.00063722678409751,0.00312262883681445,-201.182756531733
"769",769,0.000762085915423484,0.00299382165476317,-201.692633110618
"770",770,0.00037017749049684,0.00448062136063462,-201.758972056775
"771",771,0.00102680612560776,0.00337530462499878,-201.484688543359
"772",772,0.000377909830180244,0.00312740897785035,-201.836760567339
"773",773,0.00112220307238323,0.00370267098085752,-201.436592581867
"774",774,0.000725111994497343,0.00371265387966386,-200.383621890822
"775",775,0.000735904155047924,0.00413428280935924,-200.471892975017
"776",776,0.000944281518824461,0.00514463096670722,-202.539436882775
"777",777,0.000807478186461282,0.00420627277619599,-200.611838014039
"778",778,0.000557267714554135,0.00388350491827184,-200.412141686123
"779",779,0.000761948375510103,0.00420401419880786,-200.552985421798
"780",780,0.000810704610243011,0.00346901813147619,-200.716647741013
"781",781,0.000602730399778075,0.00308913886895085,-201.275081851886
"782",782,0.000867561510516721,0.00418003710126475,-200.694568242608
"783",783,0.000489222351742157,0.00345942442440339,-200.755008145774
"784",784,0.000565153384504189,0.00246576871486294,-204.033101346181
"785",785,0.000392187030347742,0.00561810455357267,-204.501589958326
"786",786,0.00106481341406472,0.00503889591699655,-202.568727506712
"787",787,0.00109350731000277,0.00270501874311342,-204.008676852945
"788",788,0.00047657479409382,0.00290264120288508,-202.05316615658
"789",789,0.000739433194195873,0.00306294267080377,-201.438507300166
"790",790,0.000598808393390205,0.00435285134741069,-200.719323856999
"791",791,0.000900230366190512,0.00432876491068348,-200.903240666116
"792",792,0.000680054016500075,0.00404362965062568,-200.38595269436
"793",793,0.00061687458190608,0.00183760602789194,-209.817726607245
"794",794,0.000639939953898151,0.00583926780039559,-204.503080258279
"795",795,0.000697861269235715,0.00511836349096388,-202.210893014696
"796",796,0.00095371774962258,0.00295030484375722,-202.368773968453
"797",797,0.000897581137786895,0.00423732678422533,-200.805725186187
"798",798,0.000576433417126055,0.00393907725018421,-200.397349606149
"799",799,0.000766058703051145,0.00364003804854366,-200.471662117357
"800",800,0.000487086676884169,0.004950607517995,-202.123684055411
"801",801,0.00159423082479787,0.0038536863655329,-203.591033127789
"802",802,0.0010783696933727,0.00473118311088077,-201.964518763988
"803",803,0.000696796970619542,0.0038501361933316,-200.335911222078
"804",804,0.000980127064931614,0.00462437058414596,-201.504437015496
"805",805,0.000890904853533721,0.00488073796015275,-201.807962513057
"806",806,0.000873704123406805,0.00300328407167942,-201.927209647431
"807",807,0.000627174378675493,0.00505669119896767,-202.087951804335
"808",808,0.00111607480733748,0.00327767414602882,-202.035404939825
"809",809,0.000348055927922161,0.00436585475139391,-201.752189698195
"810",810,0.00107962698337689,0.00453924355270286,-201.654756379836
"811",811,0.000642437344608811,0.00348580926391521,-200.51782730726
"812",812,0.000585342021874898,0.00326870816774207,-200.869324257753
"813",813,0.00123291098558172,0.00332741349737321,-202.445774723294
"814",814,0.00038937593762589,0.00356970223972459,-201.100362397923
"815",815,0.000800586388538944,0.00340566930733849,-200.786724627441
"816",816,0.000585451447358999,0.00328037648244538,-200.847058086436
"817",817,0.000905237453227157,0.0030815384062897,-201.773701536159
"818",818,0.000465050664943631,0.00464658028954259,-201.538456776069
"819",819,0.00125271506343126,0.00552282991695918,-204.433402825308
"820",820,0.000393230307001327,0.00325015044690388,-201.480711268579
"821",821,0.00104444631872708,0.00282669220474698,-203.21555025005
"822",822,0.000788757043517311,0.00365286855409724,-200.497893743229
"823",823,0.000707544014695978,0.00319875441327068,-201.040784603618
"824",824,0.000619138027375777,0.00319998338651101,-200.996096296267
"825",825,0.000382082049416247,0.004382505165657,-201.525953585265
"826",826,0.000267312537751161,0.00302600837503364,-203.132347600915
"827",827,0.000490630290745551,0.00420443599373394,-200.777815959611
"828",828,0.000862880571587279,0.00485105235260767,-201.696431631348
"829",829,0.000602002725158961,0.00415887045387455,-200.501225729281
"830",830,0.000740431871727435,0.00383504003119639,-200.369438366463
"831",831,0.000958979722413311,0.00443611417047142,-201.170191909097
"832",832,0.00104642629525117,0.00335624716698739,-201.593038292422
"833",833,0.000358075047541802,0.00405837687788999,-201.342906047534
"834",834,0.000624336937984797,0.00365921813317696,-200.379093722085
"835",835,0.00054507712083676,0.00322704968139033,-200.99910731314
"836",836,0.000619293355581099,0.00400257738005058,-200.379648235608
"837",837,0.000750163022183907,0.00340924959932054,-200.696804086215
"838",838,0.000893099408351054,0.00413426433328723,-200.71582740732
"839",839,0.000319811533143748,0.00306009274238247,-202.459382172765
"840",840,0.00048450996054165,0.00438136456318317,-201.016939259244
"841",841,0.000745607317994266,0.0037675437817418,-200.385805514043
"842",842,0.00048112841326302,0.00431569831904464,-200.93975732866
"843",843,0.00083666892045041,0.0041833414319303,-200.639349029143
"844",844,0.000586144860060741,0.00332738115776803,-200.76273059692
"845",845,0.00045553789634141,0.00426127578150224,-200.972081488265
"846",846,0.00102284355636611,0.00380986606490065,-201.019921236586
"847",847,0.000694111466294608,0.00336455218691569,-200.704171621959
"848",848,0.000529631025824409,0.00495190672026621,-201.996762206896
"849",849,0.000779528632880969,0.00558238454892105,-203.601796420623
"850",850,0.000813388174822953,0.00532601421562578,-202.83955936954
"851",851,0.000699115066657062,0.00282735003680874,-202.211833546845
"852",852,0.000448996423289521,0.00292408072434198,-202.070006159838
"853",853,0.000943733496926307,0.0056204174479711,-203.923951467844
"854",854,0.000324486182786017,0.00365119765148977,-201.551556161959
"855",855,0.000853350501386018,0.00443912227158527,-200.948958858823
"856",856,0.000796238941959732,0.00469426020398223,-201.288400432192
"857",857,0.000892966787178452,0.00342062828889421,-200.979654745983
"858",858,0.00078882560296776,0.0027421596674264,-202.748633814737
"859",859,0.000476754341433535,0.00475732603286219,-201.718556383612
"860",860,0.00100752987970639,0.00327237965640303,-201.621909127384
"861",861,0.000927719128788176,0.004784705781691,-201.678165390887
"862",862,0.000411565727282962,0.00338015025421605,-201.167838619372
"863",863,0.000702542882141846,0.00361084710488711,-200.423695163959
"864",864,0.00040069771193914,0.00353044828741727,-201.062705906162
"865",865,0.00127144589549859,0.00366962110498823,-202.101842476128
"866",866,0.00165922353987698,0.00372230933755684,-204.057875515113
"867",867,0.00102389857215683,0.00360851457210543,-201.152210526769
"868",868,0.00124421158704257,0.00471354402911639,-202.500291526489
"869",869,0.00138028958562208,0.00507470700479765,-203.740618663333
"870",870,0.00189780375445691,0.0060772772238786,-208.780293851854
"871",871,0.00203417535438641,0.00617877577725359,-209.747394888947
"872",872,0.000818520926057837,0.00590000926446508,-204.715056291184
"873",873,0.00100450281069877,0.00666615080075686,-207.978046762129
"874",874,0.000712874416074103,0.00625648618040657,-206.036939420508
"875",875,0.000439763572775791,0.00469794879122582,-201.751308215355
"876",876,0.000804473684458784,0.00418627029029797,-200.59031707812
"877",877,0.000612601125943173,0.00357341631467645,-200.441403295216
"878",878,0.000505734671731056,0.00387494796479567,-200.525080496938
"879",879,0.000828954596998033,0.00385434108644548,-200.498106231611
"880",880,0.000643815910496581,0.00369191506309232,-200.358355758442
"881",881,0.000909680183647901,0.00477995999909279,-201.631998168883
"882",882,0.000635824392924819,0.00302193551454812,-201.467156915458
"883",883,0.000666290726407547,0.00454062731783685,-200.953834624727
"884",884,0.000380550754252315,0.00450766829173142,-201.732275351743
"885",885,0.000549018812141425,0.00318831100376045,-201.076738186689
"886",886,0.000437007308301055,0.00388966719616535,-200.780814135097
"887",887,0.000989314280092687,0.00387192806436886,-200.899177830562
"888",888,0.00110328405935258,0.00367864343079886,-201.381301107519
"889",889,0.000413058001666645,0.00372635130659975,-200.894796369895
"890",890,0.000880763011287117,0.00400998814449918,-200.626643075421
"891",891,0.000811324167083436,0.00314922523184281,-201.3354503589
"892",892,0.00128269200280344,0.00510071341208545,-203.422950474048
"893",893,0.000461739105976276,0.00373359127962052,-200.67041845492
"894",894,0.000889415054910651,0.00491910706579099,-201.890494819003
"895",895,0.000444493673808219,0.00370557040029361,-200.747598253903
"896",896,0.00102948386607617,0.00362070435520281,-201.160068513346
"897",897,0.000672006773136996,0.00331996584127816,-200.765369464152
"898",898,0.000723527964636441,0.00385258112694907,-200.353460377541
"899",899,0.000693512551612123,0.00370718752070287,-200.362670205007
"900",900,0.000681795264501166,0.00420069377128327,-200.503665362625
"901",901,0.000700454725946662,0.00435484936320813,-200.678188363364
"902",902,0.00072283218846743,0.00384570092823489,-200.352942837179
