Order,species,SCS,haploid-homo
Thysanoptera,Liothrips sp,,12
Thysanoptera,Neoheegeri verbasci,,12
Blattodea,Agmoblatta thaxteri,XO,13
Blattodea,Amazonina n.sp.,XO,13
Blattodea,Amazonina n.sp.38B,XO,13
Blattodea,Blattella lituricollis lituricollis,XO,13
Blattodea,Cariblatta lutea minima,XO,13
Blattodea,Dendroblatta sobrina,XO,13
Blattodea,Hemithyrsocera latera/is,XO,13
Coleoptera,Acanthocinus circumflexus ,Xyp,13
Coleoptera,Altica sp. 3 ,XXyy,13
Coleoptera,Anacaena lutescens,,13
Coleoptera,Anthonomus corvulus     ,Xyp,13
Coleoptera,Anthonomus sp. 2    ,Xyp,13
Coleoptera,Aphthona flaviceps ,XY,13
Coleoptera,Aplemonus tuberculata ,Xyp,13
Coleoptera,Apoderus balteatus     ,Xyp,13
Coleoptera,Apoderus erythrogaster rufiventris    ,Xyp,13
Coleoptera,Apotomorhinus cribatus     ,Xyp,13
Coleoptera,Arrhenocoela lineata ,XY,13
Coleoptera,Asphaera scutata,,13
Coleoptera,Asphaera sp. 2 ,XXXY,13
Coleoptera,Barypeithes liptoviensis     ,Xyp,13
Coleoptera,Bembidion arcticum ,XY,13
Coleoptera,Bembidion chalceum ,XY,13
Coleoptera,Bembidion iridescens ,XY,13
Coleoptera,Bembidion millerianum ,,13
Coleoptera,Bembidion quadrifoveolatum ,XY,13
Coleoptera,Bembidion ruficorne ,XY,13
Coleoptera,Bembidion tetracolum     ,XY,13
Coleoptera,Blastophagus minor     ,,13
Coleoptera,Blastophagus pinierda     ,,13
Coleoptera,Botanochara boriensis,Xyy,13
Coleoptera,Calendra australis australis    ,Xyp,13
Coleoptera,Calendra bruchi     ,Xyp,13
Coleoptera,Calendra parvula     ,Xyp,13
Coleoptera,Calendra zeae     ,Xyp,13
Coleoptera,Callipogon armillatus ,Xyp,13
Coleoptera,Carabus glabratus ,XO,13
Coleoptera,Carabus serratus ,NeoXY,13
Coleoptera,Chaetocnema depressa ,Xyr,13
Coleoptera,Chalcophana cincta ,Xyp,13
Coleoptera,Chalcophana sp. ,NeoXY,13
Coleoptera,Chalcophana sp. 1 ,NeoXY,13
Coleoptera,Chalcophana verecunda ,NeoXY,13
Coleoptera,Chalcophana verecunda ,Xyp,13
Coleoptera,Chrysochus auratus ,Xyc,13
Coleoptera,Chrysolina bigorrensis ,Xyp,13
Coleoptera,Chrysolina cf. Subcostata ,Xyp,13
Coleoptera,Chrysolina gebleri,Xyp,13
Coleoptera,Chrysolina globosa ,Xyp,13
Coleoptera,Cicindela cardilba ,XXXY,13
Coleoptera,Cicindela gillesensis ,,13
Coleoptera,Cicindela lemniscata ,XXXXY,13
Coleoptera,Cicindela marutha ,XXXXY,13
Coleoptera,Cicindela nigrocoerulea ,XXXXY,13
Coleoptera,Cicindela sp. (saetigera group) ,,13
Coleoptera,Cicindela trisigta,XXXXY,13
Coleoptera,Crepidedera plutus ,Xyp,13
Coleoptera,Cryphalus abietis     ,,13
Coleoptera,Cryphalus piceae     ,,13
Coleoptera,Crypturgus pusillus     ,,13
Coleoptera,Curculio arakawai     ,Xyp,13
Coleoptera,Curculio convexus     ,Xyp,13
Coleoptera,Curculio dentipes     ,Xyp,13
Coleoptera,Curculio distinguendus     ,Xyp,13
Coleoptera,Curculio elaeagni     ,Xyp,13
Coleoptera,Curculio ficusi     ,,13
Coleoptera,Curculio flavescens     ,Xyp,13
Coleoptera,Curculio funebris     ,Xyp,13
Coleoptera,Curculio longirostris     ,Xyp,13
Coleoptera,Curculio murakamii     ,Xyp,13
Coleoptera,Curculio nucum     ,Xyp,13
Coleoptera,Curculio obtusus     ,Xyp,13
Coleoptera,Curculio pictus     ,Xyp,13
Coleoptera,Curculio roelofsi     ,Xyp,13
Coleoptera,Curculio sp. 1    ,Xyp,13
Coleoptera,Curculio sp. 1    ,Xyp,13
Coleoptera,Dendroctonus terebrans     ,Xyp,13
Coleoptera,Deporaus minimus     ,Xyp,13
Coleoptera,Diastolinus fortipes     ,Xyp,13
Coleoptera,Diocalandra sp. 1    ,Xyp,13
Coleoptera,Dromius meridiolis,XO,13
Coleoptera,Dromius piceus ,XO,13
Coleoptera,Dryocoetes autographus     ,,13
Coleoptera,Dyschirius cylindricus ,XY,13
Coleoptera,Dyschirus importunus,,13
Coleoptera,Elenophorus collaris     ,Xyp,13
Coleoptera,Ellipsoptera marginata ,XXXXY,13
Coleoptera,Entomoscelis adonidis     ,Xyp,13
Coleoptera,Entomoscelis sacra     ,Xyp,13
Coleoptera,Episomus lacerta,XY,13
Coleoptera,Epitrix cucumeris     ,Xyp,13
Coleoptera,Epitrix fasciata     ,Xyp,13
Coleoptera,Erganoides sp. 1    ,Xyp,13
Coleoptera,Euchroma gigantea ,XXXYY,13
Coleoptera,Euops punctatostriata     ,Xyp,13
Coleoptera,Euthenarus promptus ,XY,13
Coleoptera,Exocentrus adspersus ,Xyp,13
Coleoptera,Figulus punctatus,Xyp,13
Coleoptera,Galerucella tenella     ,Xyp,13
Coleoptera,Gelus calafornicus     ,XO,13
Coleoptera,Gyrinus caspius ,,13
Coleoptera,Gyrinus distinctus ,,13
Coleoptera,Gyrinus paykulli ,,13
Coleoptera,Gyrinus substriatus ,,13
Coleoptera,Gyrinus suffriani ,,13
Coleoptera,Hister sp.     ,Xyp,13
Coleoptera,Hylastes angustatus     ,,13
Coleoptera,Hylastes ater     ,,13
Coleoptera,Hylastes cunicularius     ,,13
Coleoptera,Hylastes varius     ,,13
Coleoptera,Hylurgops glabratus     ,,13
Coleoptera,Hylurgops palliatus     ,,13
Coleoptera,Ips sexdentatus     ,,13
Coleoptera,Ips typographus     ,,13
Coleoptera,Julodella globithorax ,Xyp,13
Coleoptera,Julodis andreae ,NeoXY,13
Coleoptera,Julodis faldermanni ,XY,13
Coleoptera,Kanarella sp. 1    ,Xyp,13
Coleoptera,Leontium viride ,,13
Coleoptera,Leperisinus pruinosis     ,Xyp,13
Coleoptera,Licinus punctatulus granulatus ,XY,13
Coleoptera,Licinus punctatulus punctatulus ,XY,13
Coleoptera,Longitarsus niger     ,XY,13
Coleoptera,Longitarsus nigrofasciatus     ,XY,13
Coleoptera,Longitarsus pratensis     ,XY,13
Coleoptera,Lucanus maculifermoratus     ,Xyr,13
Coleoptera,Macrohaltica mexica salvadorensis    ,Xy,13
Coleoptera,Metamasius hemipterus     ,Xyp,13
Coleoptera,Monolepta erythrocephala     ,Xyp,13
Coleoptera,Myriochile undulata ,XXY,13
Coleoptera,Odontotaenius disjunctus     ,XY,13
Coleoptera,Odontotaenius striatopunctatus     ,XY,13
Coleoptera,Oedophyrus hilleri     ,Xyp,13
Coleoptera,Ogyges politus     ,XY,13
Coleoptera,Omicrogiton insularis ,Xy,13
Coleoptera,Ontholestes cingulatus     ,Xyp,13
Coleoptera,Orobitis apicalis     ,Xyp,13
Coleoptera,Passalus alius     ,XO,13
Coleoptera,Passalus binomiatus     ,XO,13
Coleoptera,Passalus coniferus     ,XO,13
Coleoptera,Passalus glaberrinus     ,XO,13
Coleoptera,Passalus interruptus     ,XO,13
Coleoptera,Passalus interstitialis     ,XO,13
Coleoptera,Passalus mirabilis     ,XO,13
Coleoptera,Passalus occipitalis     ,XO,13
Coleoptera,Passalus perplexus     ,XO,13
Coleoptera,Passalus plicatus     ,XO,13
Coleoptera,Passalus punctatostriatus     ,XO,13
Coleoptera,Passalus punctiger     ,XO,13
Coleoptera,Passalus quadricollis     ,XO,13
Coleoptera,Passalus suturalis     ,XO,13
Coleoptera,Paxillus leachi     ,XO,13
Coleoptera,Phloeotribus scarabaeoides     ,,13
Coleoptera,Phylan nitidicollis     ,Xyp,13
Coleoptera,Phylan semicostatus     ,Xyp,13
Coleoptera,Pityphthorus lichtensteini     ,,13
Coleoptera,Platycorinus sp. 1    ,Xyp,13
Coleoptera,Platynus decentis ,NeoXY,13
Coleoptera,Plectura metallica ,,13
Coleoptera,Prothymia sp. 1 ,XXXY,13
Coleoptera,Pseudotetracha blackburni-1,XXY,13
Coleoptera,Pseudotetracha whelani ,XY,13
Coleoptera,Ptichopus angulatus     ,XO,13
Coleoptera,Rhynchaenus pallicornis     ,,13
Coleoptera,Rhynchaenus populi     ,Xyp,13
Coleoptera,Rhynchaenus sp. 1    ,XO,13
Coleoptera,Saprinus sp.     ,Xyp,13
Coleoptera,Silpha noveboracensis     ,Xyp,13
Coleoptera,Silpha surinamensis     ,Xyp,13
Coleoptera,Sitona sp. 1    ,Xyp,13
Coleoptera,Solenoptera caliculata,Xyp,13
Coleoptera,Solenoptera maxillosum,Xyp,13
Coleoptera,Solenoptera quadrilineata,Xyp,13
Coleoptera,Solenoptera quadrilineata,Xypyp,13
Coleoptera,Solenoptera touroulti,Xyp,13
Coleoptera,Spasalus robustus     ,XO,13
Coleoptera,Stenocera sp,NeoXY,13
Coleoptera,Stenodontes spinibaris ,Xyp,13
Coleoptera,Stenolophus lecontei ,XO,13
Coleoptera,Stenolophus skrimshireanus,,13
Coleoptera,Sternocera laevigata ,NeoXY,13
Coleoptera,Sternocera nitidicollis ,NeoXY,13
Coleoptera,Stolas redtenbacheri,Xy,13
Coleoptera,Synchortus imbricatus,,13
Coleoptera,Tachinus lignorum     ,XY,13
Coleoptera,Telephae konoi     ,Xyp,13
Coleoptera,Thanatophilus sinuatus     ,Xyp,13
Coleoptera,Timarcha espanoli     ,Xyp,13
Coleoptera,Timarcha pratensis     ,Xyp,13
Coleoptera,Timarcha rugosa     ,Xyp,13
Coleoptera,Timarcha tangeria     ,Xyp,13
Coleoptera,Timarcha ventricosa     ,Xyp,13
Coleoptera,Trypodendron lineatum     ,,13
Coleoptera,Yingaresca variicornis     ,Xyp,13
Coleoptera,Zabrotes subfasciatus ,,13
Dermaptera,Anisolabis annuipes,complex XY,13
Dermaptera,Anisolabis marginalis,complex XY,13
Dermaptera,Anisolabis maritima,complex XY,13
Dermaptera,Euborellia annulipes,complex XY,13
Dermaptera,Euborellia moesta,complex XY,13
Dermaptera,Euborellia stali,complex XY,13
Dermaptera,Forficula  auricularia ,complex XY,13
Dermaptera,Forficula  auricularia ,complex XY,13
Dermaptera,Pseudochelidura sinuata,complex XY,13
Diptera,Haematopota subcylindrica,XY,13
Hemiptera,Aacanthocnema dobsoni,XO,13
Hemiptera,Acanthocoris scabrator,complex XO,13
Hemiptera,Acanthocoris sordidus,complex XO,13
Hemiptera,Acizzia acaciaebaileyanae,XO,13
Hemiptera,Acizzia jamatonica,XO,13
Hemiptera,Acizzia loranthacae,XO,13
Hemiptera,Acizzia uncatoides,XO,13
Hemiptera,Adelophocoris sp.,XY,13
Hemiptera,Afrocimex leleupi,complex XY,13
Hemiptera,Aleurotulus  nephrolepidis,,13
Hemiptera,Aphalara calthae,XO,13
Hemiptera,Aphalara exilis,XO,13
Hemiptera,Aphalara maculipennis,XO,13
Hemiptera,Aphalara osmanica,XO,13
Hemiptera,Aphalara polygoni,XO,13
Hemiptera,Aphalara rumicicola,XO,13
Hemiptera,Apiomorpha duplex,,13
Hemiptera,Arytaina genistae,XO,13
Hemiptera,Arytainilla cystisi,XO,13
Hemiptera,Bactericera acutipennis,XO,13
Hemiptera,Bactericera curvatinervis,XY,13
Hemiptera,Bactericera femoralis,XO,13
Hemiptera,Bactericera maura,XO,13
Hemiptera,Bactericera rueteri,XO,13
Hemiptera,Bactericera salicivora,XY,13
Hemiptera,Bactericera striola,XY,13
Hemiptera,Bactrodes femoratus,XY,13
Hemiptera,Banasa alboapicata,XY,13
Hemiptera,Banasa angulobata,XY,13
Hemiptera,Banasa bidens,XY,13
Hemiptera,Banasa calva,XY,13
Hemiptera,Banasa centralis,,13
Hemiptera,Banasa derivata,XY,13
Hemiptera,Banasa excavata,XY,13
Hemiptera,Banasa minor,XY,13
Hemiptera,Banasa packardii,XY,13
Hemiptera,Banasa salvini,XY,13
Hemiptera,Banasa sordida,XY,13
Hemiptera,Banasa subcarnea,XY,13
Hemiptera,Banasa zeteki,XY,13
Hemiptera,Cacopsylla alaterni,XO,13
Hemiptera,Cacopsylla ambigua,XO,13
Hemiptera,Cacopsylla coccinea,XO,13
Hemiptera,Cacopsylla crataegi,XO,13
Hemiptera,Cacopsylla elaeagnicola,XO,13
Hemiptera,Cacopsylla hippophaes,XO,13
Hemiptera,Cacopsylla koreana,XO,13
Hemiptera,Cacopsylla melanoneura,XO,13
Hemiptera,Cacopsylla moscovita,XO,13
Hemiptera,Cacopsylla nebulosa,XO,13
Hemiptera,Cacopsylla palmeni,XO,13
Hemiptera,Cacopsylla parvipennis,XO,13
Hemiptera,Cacopsylla peregrina,XO,13
Hemiptera,Cacopsylla permixta,XO,13
Hemiptera,Cacopsylla pruni,XO,13
Hemiptera,Cacopsylla pulchella,XO,13
Hemiptera,Cacopsylla pulchra,XO,13
Hemiptera,Cacopsylla pyri,XO,13
Hemiptera,Cacopsylla pyricola,XO,13
Hemiptera,Cacopsylla saliceti,XO,13
Hemiptera,Cacopsylla sorbi,XY,13
Hemiptera,Cacopsylla ulmi,XO,13
Hemiptera,Cacopsylla zetterstedi,XO,13
Hemiptera,Calophyla nigripennis,XO,13
Hemiptera,Calophyla rubra,XO,13
Hemiptera,Camarotoscena speciosa,XO,13
Hemiptera,Catorintha sp.,XO,13
Hemiptera,Chareiesterus antennator,XO,13
Hemiptera,Chareiesterus armatus,XO,13
Hemiptera,Corynocoris distinctus,XO,13
Hemiptera,Craspedolepta flavipennus,XO,13
Hemiptera,Craspedolepta latior,XO,13
Hemiptera,Craspedolepta malachitica,XO,13
Hemiptera,Craspedolepta nebulosa,XO,13
Hemiptera,Craspedolepta nervosa,XO,13
Hemiptera,Craspedolepta omissia,XO,13
Hemiptera,Craspedolepta sonchi,XO,13
Hemiptera,Craspedolepta subpunctata,XO,13
Hemiptera,Cyamophila caraganae,XO,13
Hemiptera,Cyamophila cinnamomea,XO,13
Hemiptera,Cyamophila willieti,XO,13
Hemiptera,Cymatia borsdorffi,XY,13
Hemiptera,Diaphorina chobauti,XO,13
Hemiptera,Diaphorina lamproptera,XO,13
Hemiptera,Dynopsylla pinnativena,XO,13
Hemiptera,Euphalerus robinae,XO,13
Hemiptera,Euphyllura olivina,XO,13
Hemiptera,Hallodapus linnaevuori,XY,13
Hemiptera,Heteropsylla cubana,XY,13
Hemiptera,Homotoma ficus,XO,13
Hemiptera,Ilnacora malina,,13
Hemiptera,Ilnacora stalii,,13
Hemiptera,Kermes  quercus,,13
Hemiptera,Lauritrioza alacris,XO,13
Hemiptera,Leptynoptera sulfurea,XO,13
Hemiptera,Livilla variegata,XO,13
Hemiptera,Macrohomotoma gladiata,XO,13
Hemiptera,Megatrioza hirsuta,XO,13
Hemiptera,Mycopsylla fici,XO,13
Hemiptera,Notonecta indica,XY,13
Hemiptera,Notonecta shooteri,XY,13
Hemiptera,Notonecta undulata,XY,13
Hemiptera,Oncocephalus sp1,complex XY,13
Hemiptera,Oncocephalus sp2,complex XY,13
Hemiptera,Orthotylus flavosparsus,XY,13
Hemiptera,Orthotylus nassatus,XY,13
Hemiptera,Pachypsylla celtidisasterica,XO,13
Hemiptera,Pachypsylla celtidismamma,XO,13
Hemiptera,Pachypsylla cestisdisvesiculum,XO,13
Hemiptera,Paurocephala chonchoinensis,XO,13
Hemiptera,Paurocephala sauteri,XO,13
Hemiptera,Paurocephala trematos,XO,13
Hemiptera,Protyora sterculiae,XO,13
Hemiptera,Psylla alni,XO,13
Hemiptera,Psylla alpina,XO,13
Hemiptera,Psylla betulae,XO,13
Hemiptera,Psylla betulananae,XO,13
Hemiptera,Psylla buxi,XO,13
Hemiptera,Psylla fasciata,XO,13
Hemiptera,Psylla fusca,XO,13
Hemiptera,Psylla hartigii,XO,13
Hemiptera,Psylla ledi,XO,13
Hemiptera,Psylla sp.,XO,13
Hemiptera,Psylla sp.,XO,13
Hemiptera,Psyllopsis avicularis,XO,13
Hemiptera,Pulvinaria  aurantii ,,13
Hemiptera,Pygolampis foeda,complex XY,13
Hemiptera,Reuteria irrotata,,13
Hemiptera,Scaptocoris castaneus,XY,13
Hemiptera,Slaterocoris attritibialis,,13
Hemiptera,Slaterocoris breviatus,,13
Hemiptera,Slaterocoris stygicus,,13
Hemiptera,Staliastes rufus,XY,13
Hemiptera,Strophingia ericae,XO,13
Hemiptera,Strophingia hispanica,XO,13
Hemiptera,Sympauropsylla triozoneura,XO,13
Hemiptera,Tenaphalara acutipennis,XO,13
Hemiptera,Tretragonocephala flava,XO,13
Hemiptera,Trichochermes walkeri,XO,13
Hemiptera,Trioza abdominalis,XO,13
Hemiptera,Trioza anthrisci,XO,13
Hemiptera,Trioza chenopodii,XO,13
Hemiptera,Trioza cirsii,XO,13
Hemiptera,Trioza dispar,XO,13
Hemiptera,Trioza eugeninae,XO,13
Hemiptera,Trioza flavipennis,XO,13
Hemiptera,Trioza fletcheri,XO,13
Hemiptera,Trioza munda,XO,13
Hemiptera,Trioza rumicis,XO,13
Hemiptera,Trioza senecionis,XO,13
Hemiptera,Trioza urticae,XO,13
Hemiptera,Trioza vitiensis,XO,13
Hemiptera,Velia caprai,XO,13
Hemiptera,Velia sp.,XO,13
Hemiptera,Zelus exsanguis,XY,13
Hymenoptera, Scaptotrigona fulgidus longiplumosis ,,13
Hymenoptera,Aoplus pulchricornis,,13
Hymenoptera,Arge nigripes,,13
Hymenoptera,Camponotus japonicus,,13
Hymenoptera,Camponotus mus,,13
Hymenoptera,Camponotus variegatus,,13
Hymenoptera,Cardiocondyla sp.11,,13
Hymenoptera,Carebara sp.4,,13
Hymenoptera,Coelichneumon cyaniventris,,13
Hymenoptera,Coelichneumon sugillatorius,,13
Hymenoptera,Crematogaster laboriosa,,13
Hymenoptera,Crematogaster sp.10,,13
Hymenoptera,Crematogaster sp.13,,13
Hymenoptera,Crematogaster sp.4,,13
Hymenoptera,Crematogaster sp.5,,13
Hymenoptera,Crematogaster sp.9,,13
Hymenoptera,Dorymyrmex bicolor,,13
Hymenoptera,Dorymyrmex flavus,,13
Hymenoptera,Gelis sp.1,,13
Hymenoptera,Ichneumon inquinatus,,13
Hymenoptera,Lasioglossum zephyrus,,13
Hymenoptera,Leptogenys hysterica,,13
Hymenoptera,Leptogenys kraepelini,,13
Hymenoptera,Leptothorax acervorum,,13
Hymenoptera,Leptothorax sp.6,,13
Hymenoptera,Leptothorax sphagnicola,,13
Hymenoptera,Macrocentrus thoracicus,,13
Hymenoptera,Mastrus smithii,,13
Hymenoptera,Pachycondyla crenata,,13
Hymenoptera,Pachycondyla curvinodis,,13
Hymenoptera,Pachycondyla mesonotalis,,13
Hymenoptera,Pachycondyla moesta,,13
Hymenoptera,Paratrechina sp.2,,13
Hymenoptera,Pyramica  sp.2,,13
Hymenoptera,Rhopalum pygidiale,,13
Hymenoptera,Rhopalum watanabei,,13
Hymenoptera,Temnothorax melas,,13
Hymenoptera,Tenthredo (Tenthredella) fagi ,,13
Hymenoptera,Tetramorium smithi,,13
Hymenoptera,Tetramorium sp.8,,13
Hymenoptera,Tetramorium spinosum,,13
Hymenoptera,Trypoxylon sp.2,,13
Hymenoptera,Urocerus gigas ,,13
Lepidoptera,Antirrhea archaea,,13
Lepidoptera,Augiades venata,,13
Lepidoptera,Brenthis daphne,,13
Lepidoptera,Brenthis ino,,13
Lepidoptera,Chloreuptychia arnaca,,13
Lepidoptera,Chloreuptychia arnaca,,13
Lepidoptera,Erichthodes erichtho,,13
Lepidoptera,Eucorna sanarita,,13
Lepidoptera,Eurybia dardus misellivestis,,13
Lepidoptera,Eurybia misellivestis,,13
Lepidoptera,Godyris kedema,,13
Lepidoptera,Harjesia blanda,,13
Lepidoptera,Harjesia sp.,,13
Lepidoptera,Hermeuptychia hermes,,13
Lepidoptera,Hydrelia sylvata,,13
Lepidoptera,Hyposcada attilodes,,13
Lepidoptera,Ideopsis similis,,13
Lepidoptera,Juditha lamis,,13
Lepidoptera,Limnephilus lunatus,ZO,13
Lepidoptera,Mcclungia fallens,,13
Lepidoptera,Melanargia ines,,13
Lepidoptera,Melinaea idae,,13
Lepidoptera,Methona singularis,,13
Lepidoptera,Napeogenes apulia,,13
Lepidoptera,Oleria makrena,,13
Lepidoptera,Oleria peruvicola,,13
Lepidoptera,Pareuptychia ocirrhoe,,13
Lepidoptera,Pareuptychia ocirrhoe,,13
Lepidoptera,Pareuptychia ocirrhoe,,13
Lepidoptera,Pareuptychia ocirrhoe s.l.,,13
Lepidoptera,Pareuptychia sp.,,13
Lepidoptera,Paryphthimoides poltys,,13
Lepidoptera,Paryphthimoides poltys,,13
Lepidoptera,Philosarnia cynthia walkeri,,13
Lepidoptera,Pinacopteryx eriphia,,13
Lepidoptera,Pinacopteryx eriphia mabillei,,13
Lepidoptera,Polyommatus erschoffii,,13
Lepidoptera,Polyommatus iphigenia araratensis,,13
Lepidoptera,Pteronymia alida,,13
Lepidoptera,Samia cynthia,complex ZW,13
Lepidoptera,Samia cynthia,ZW,13
Lepidoptera,Samia cynthia,,13
Lepidoptera,Samia cynthia,,13
Lepidoptera,Steremnia pronophila,,13
Lepidoptera,Steremnia umbracina,,13
Lepidoptera,Steroma bega,,13
Lepidoptera,Steroma modesta,,13
Lepidoptera,Steroma modesta,,13
Lepidoptera,Symphaedra bangkana,,13
Lepidoptera,Taygetis laches,,13
Lepidoptera,Taygetis thamyra,,13
Lepidoptera,Taygetis virgilia,,13
Lepidoptera,Temenis laothoe,,13
Lepidoptera,Thera obeliscata,,13
Lepidoptera,Thera variata,,13
Mantodea,Cliomantis cornuta,XO,13
Mantodea,Dystacta alticeps,XO,13
Mantodea,Glabromantis nebulosa,XO,13
Mantodea,Harpagomantis tricolor,XO,13
Mantodea,Iris aratoria,XO,13
Mantodea,Orthodera gunnii,complex XY,13
Mantodea,Orthodera ministralis,complex XY,13
Mantodea,Orthoderina straminea,complex XY,13
Mecoptera,Bittacus italicus,XO,13
Mecoptera,Boreus brumalis,complex XY,13
Neuroptera,Palpares libelluloides,XY,13
Odonata,Acanthagrion ascendens,XO,13
Odonata,Acanthagrion chacoense,XO,13
Odonata,Acanthagrion gracile,XO,13
Odonata,Aeolagrion inca,XO,13
Odonata,Aeshna canadensis,XO,13
Odonata,Aeshna cf. unicolor,XO,13
Odonata,Aeshna clepsydra,XO,13
Odonata,Aeshna crenata,XO,13
Odonata,Aeshna cyanea,XO,13
Odonata,Aeshna grandis,XO,13
Odonata,Aeshna isoceles,XO,13
Odonata,Aeshna juncea,XO,13
Odonata,Aeshna mixta,XO,13
Odonata,Aeshna nigroflava,XO,13
Odonata,Aeshna palmata,XO,13
Odonata,Aeshna subarctica,XO,13
Odonata,Aeshna umbrosa,XO,13
Odonata,Aeshna verticalis,XO,13
Odonata,Aeshna walkeri,XO,13
Odonata,Agriocnemis clauseni,XO,13
Odonata,Agriocnemis femina,XO,13
Odonata,Agriocnemis pygmaea,XO,13
Odonata,Amphiagrion abbreviatum,XO,13
Odonata,Amphiallagma parvum,XO,13
Odonata,Anaciaeschna jaspidea,XO,13
Odonata,Anax amazili,XO,13
Odonata,Anax concolor,XO,13
Odonata,Anax immaculifrons,XO,13
Odonata,Anax imperator,XO,13
Odonata,Anax junius,XO,13
Odonata,Anax longipes,XO,13
Odonata,Anax nigrofasciatus,XO,13
Odonata,Anax papuensis,XO,13
Odonata,Anax parthenope,XO,13
Odonata,Andaeschna unicolor,XO,13
Odonata,Argia fumipennis,XO,13
Odonata,Argia funebris,XO,13
Odonata,Argia funebris,XX*,13
Odonata,Argia immunda,XO,13
Odonata,Argia sedula,XO,13
Odonata,Argia violacea,XO,13
Odonata,Argia vivida,XO,13
Odonata,Austroaeschna anacantha,XO,13
Odonata,Austroaeschna multipunctata,XO,13
Odonata,Boyeria maclachlani,XO,13
Odonata,Boyeria vinosa,XO,13
Odonata,Calopteryx virgo,XO,13
Odonata,Castoraeschna castor,XO,13
Odonata,Ceratura capreola,XO,13
Odonata,Ceriagrion auranticum,XO,13
Odonata,Ceriagrion azureum,XO,13
Odonata,Ceriagrion cerinomelas,XO,13
Odonata,Ceriagrion cerinorubellum,XO,13
Odonata,Ceriagrion coromandelianum,XO,13
Odonata,Ceriagrion fallax,XO,13
Odonata,Ceriagrion glabrum,XO,13
Odonata,Ceriagrion rubiae,XO,13
Odonata,Ceriagrion tenellum,XO,13
Odonata,Chromagrion conditum,XO,13
Odonata,Coenagrion armatum,XO,13
Odonata,Coenagrion hastulatum,XO,13
Odonata,Coenagrion hylas,XO,13
Odonata,Coenagrion lunulatum,XO,13
Odonata,Coenagrion puella,XO,13
Odonata,Coenagrion pulchellum,XO,13
Odonata,Coenagrion resolutum,XO,13
Odonata,Coenagrion sp.,XO,13
Odonata,Coenagrion sp.,XO,13
Odonata,Coryphaeschna adnexa,XO,13
Odonata,Coryphaeschna perrensi,XO,13
Odonata,Diceratobasis macrogaster,XO,13
Odonata,Enallagma aspersum,XO,13
Odonata,Enallagma boreale,XO,13
Odonata,Enallagma carunculatum,XO,13
Odonata,Enallagma cheliferum,XO,13
Odonata,Enallagma circulatum,XO,13
Odonata,Enallagma civile,XO,13
Odonata,Enallagma cyathigerum,XO,13
Odonata,Enallagma ebrium,XO,13
Odonata,Enallagma praevarum,XO,13
Odonata,Epipleoneura sp.,XO,13
Odonata,Epipleoneura sp.,XO,13
Odonata,Epitheca spinigera,XO,13
Odonata,Erythrodiplax berenice,XO,13
Odonata,Erythromma lindenii,XO,13
Odonata,Erythromma najas,XO,13
Odonata,Gynacantha bayadera,XO,13
Odonata,Gynacantha hyalina,XX*,13
Odonata,Gynacantha japonica,XO,13
Odonata,Gynacantha milliardi,XO,13
Odonata,Gynacanthaeschna sikkima,XO,13
Odonata,Hetaerina rosea,XO,13
Odonata,Homeoura chelifera,XO,13
Odonata,Ischnura aurora,XO,13
Odonata,Ischnura capreola,XO,13
Odonata,Ischnura cervula,XO,13
Odonata,Ischnura cf. ultima,XO,13
Odonata,Ischnura denticollis,XO,13
Odonata,Ischnura elegans,XO,13
Odonata,Ischnura fluviatilis,XO,13
Odonata,Ischnura forcipata,XO,13
Odonata,Ischnura inarmata,XO,13
Odonata,Ischnura perparva,XO,13
Odonata,Ischnura pumilio,XO,13
Odonata,Ischnura ramburii,XO,13
Odonata,Ischnura rufostigma,XO,13
Odonata,Ischnura senegalensis,XO,13
Odonata,Ischnura ultima,XO,13
Odonata,Ischnura verticalis,XO,13
Odonata,Libellula fulva,XO,13
Odonata,Megalagrion oahuense,XO,13
Odonata,Mortonagrion selenion,XO,13
Odonata,Nehalennia irene,XO,13
Odonata,Nehalennia speciosa,XX*,13
Odonata,Neoneura rubriventris,XO,13
Odonata,Neurothemis tullia,XY,13
Odonata,Oplonaeschna armata,XO,13
Odonata,Orthetrum coerulescens,XO,13
Odonata,Oxyagrion hempeli,XO,13
Odonata,Oxyagrion terminale,XO,13
Odonata,Paracercion calamorum,XO,13
Odonata,Paracercion hieroglyphicum,XO,13
Odonata,Paracercion malayanum,XO,13
Odonata,Planaeschna milnei,XO,13
Odonata,Proischnura subfurcata,XO,13
Odonata,Protoneura rubriventris,XO,13
Odonata,Pseudagrion acaciae,XO,13
Odonata,Pseudagrion australasiae,XO,13
Odonata,Pseudagrion decorum,XO,13
Odonata,Pseudagrion kersteni,XO,13
Odonata,Pseudagrion microcephalum,XO,13
Odonata,Pseudagrion pruinosum,XO,13
Odonata,Pseudagrion rubriceps,XO,13
Odonata,Pseudagrion salisburyense,XO,13
Odonata,Pseudagrion spencei,XO,13
Odonata,Pyrrhosoma nymphula,XX*,13
Odonata,Remartinia luteipennis ,XO,13
Odonata,Remartinia luteipennis ,XO,13
Odonata,Rhionaeschna californica,XO,13
Odonata,Rhionaeschna confusa,XO,13
Odonata,Rhionaeschna peralta,XO,13
